FBgn0266599, 0
FBgn0001216, 1
FBgn0034658, 2
FBgn0036820, 3
FBgn0003731, 4
FBgn0034802, 5
FBgn0004907, 6
FBgn0010379, 7
FBgn0000108, 8
FBgn0003165, 9
FBgn0264922, 10
FBgn0003360, 11
FBgn0041100, 12
FBgn0000229, 13
FBgn0020653, 14
FBgn0003943, 15
FBgn0052479, 16
FBgn0003462, 17
FBgn0037170, 18
FBgn0028694, 19
FBgn0086558, 20
FBgn0283472, 21
FBgn0015269, 22
FBgn0031885, 23
FBgn0005777, 24
FBgn0028471, 25
FBgn0001233, 26
FBgn0040070, 27
FBgn0037873, 28
FBgn0003205, 29
FBgn0038570, 30
FBgn0035438, 31
FBgn0032813, 32
FBgn0005655, 33
FBgn0051216, 34
FBgn0024329, 35
FBgn0036892, 36
FBgn0040308, 37
FBgn0040309, 38
FBgn0001248, 39
FBgn0004432, 40
FBgn0000261, 41
FBgn0032210, 42
FBgn0032061, 43
FBgn0036490, 44
FBgn0031589, 45
FBgn0034415, 46
FBgn0034110, 47
FBgn0264325, 48
FBgn0032935, 49
FBgn0015765, 50
FBgn0003321, 51
FBgn0003256, 52
FBgn0005626, 53
FBgn0024846, 54
FBgn0000173, 55
FBgn0026761, 56
FBgn0030092, 57
FBgn0010263, 58
FBgn0024944, 59
FBgn0037292, 60
FBgn0086675, 61
FBgn0010905, 62
FBgn0031990, 63
FBgn0000635, 64
FBgn0029580, 65
FBgn0026872, 66
FBgn0261560, 67
FBgn0243512, 68
FBgn0015774, 69
FBgn0038436, 70
FBgn0260789, 71
FBgn0263933, 72
FBgn0004449, 73
FBgn0038805, 74
FBgn0010213, 75
FBgn0038519, 76
FBgn0029891, 77
FBgn0015279, 78
FBgn0027864, 79
FBgn0031436, 80
FBgn0004647, 81
FBgn0263316, 82
FBgn0042185, 83
FBgn0038475, 84
FBgn0010051, 85
FBgn0038402, 86
FBgn0000565, 87
FBgn0033885, 88
FBgn0264294, 89
FBgn0036756, 90
FBgn0260747, 91
FBgn0010531, 92
FBgn0032685, 93
FBgn0260945, 94
FBgn0026086, 95
FBgn0016120, 96
FBgn0261862, 97
FBgn0041094, 98
FBgn0003068, 99
FBgn0013576, 100
FBgn0020278, 101
FBgn0038197, 102
FBgn0011205, 103
FBgn0036165, 104
FBgn0039802, 105
FBgn0086361, 106
FBgn0283499, 107
FBgn0014391, 108
FBgn0261244, 109
FBgn0003371, 110
FBgn0003301, 111
FBgn0038465, 112
FBgn0030876, 113
FBgn0033521, 114
FBgn0001223, 115
FBgn0011828, 116
FBgn0036217, 117
FBgn0052262, 118
FBgn0052263, 119
FBgn0030481, 120
FBgn0026575, 121
FBgn0050487, 122
FBgn0262975, 123
FBgn0031820, 124
FBgn0038511, 125
FBgn0030872, 126
FBgn0033631, 127
FBgn0267339, 128
FBgn0030718, 129
FBgn0038435, 130
FBgn0086711, 131
FBgn0000422, 132
FBgn0283531, 133
FBgn0037248, 134
FBgn0003495, 135
FBgn0040305, 136
FBgn0033799, 137
