((0, 1), (0, 1), (1, 1)) : 48992342
((0, 1), (0, 4), (1, 5)) : 473715
((0, 1), (0, 5), (1, 4)) : 1590361
((0, 4), (0, 4), (5, 5)) : 2009
((0, 5), (0, 5), (4, 4)) : 2567989
((0, 4), (0, 5), (4, 5)) : 1518
((0, 1), (0, 7), (1, 7)) : 3942
((0, 5), (0, 7), (4, 7)) : 7155
((0, 4), (0, 7), (5, 7)) : 25
((0, 7), (0, 7), (7, 7)) : 22
((0, 1), (0, 3), (1, 2)) : 7553198
((0, 1), (0, 2), (1, 3)) : 7042715
((0, 1), (0, 6), (1, 6)) : 29647
((0, 2), (0, 4), (3, 5)) : 49337
((0, 3), (0, 5), (2, 4)) : 8113578
((0, 3), (0, 4), (2, 5)) : 91042
((0, 4), (0, 6), (5, 6)) : 553
((0, 5), (0, 6), (4, 6)) : 22197
((0, 3), (0, 7), (2, 7)) : 143874
((0, 2), (0, 7), (3, 7)) : 876
((0, 6), (0, 7), (6, 7)) : 859
((0, 2), (0, 2), (3, 3)) : 2166068
((0, 3), (0, 3), (2, 2)) : 238080791
((0, 2), (0, 3), (2, 3)) : 3416228
((0, 3), (0, 6), (2, 6)) : 2559352
((0, 2), (0, 6), (3, 6)) : 24046
((0, 6), (0, 6), (6, 6)) : 7567
((1, 1), (1, 1), (1, 1)) : 1691034
((1, 1), (1, 4), (1, 5)) : 43812
((1, 4), (1, 4), (5, 5)) : 489
((1, 5), (1, 5), (4, 4)) : 79550
((1, 4), (1, 5), (4, 5)) : 241
((4, 5), (4, 5), (4, 5)) : 1
((4, 4), (4, 5), (5, 5)) : 833
((1, 1), (1, 7), (1, 7)) : 178
((1, 5), (1, 7), (4, 7)) : 361
((1, 4), (1, 7), (5, 7)) : 11
((1, 7), (1, 7), (7, 7)) : 18
((4, 4), (5, 7), (5, 7)) : 11
((4, 5), (4, 7), (5, 7)) : 4
((4, 7), (5, 7), (7, 7)) : 20
((7, 7), (7, 7), (7, 7)) : 2
((1, 1), (1, 2), (1, 3)) : 419068
((1, 2), (1, 4), (3, 5)) : 13864
((1, 2), (1, 5), (3, 4)) : 2130
((1, 3), (1, 4), (2, 5)) : 6844
((1, 3), (1, 5), (2, 4)) : 347542
((2, 5), (3, 4), (4, 5)) : 7
((2, 5), (3, 5), (4, 4)) : 28474
((2, 4), (3, 4), (5, 5)) : 2128
((2, 4), (3, 5), (4, 5)) : 3215
((1, 1), (1, 6), (1, 6)) : 1615
((1, 4), (1, 6), (5, 6)) : 91
((1, 5), (1, 6), (4, 6)) : 2219
((4, 5), (4, 6), (5, 6)) : 23
((4, 4), (5, 6), (5, 6)) : 100
((4, 6), (4, 6), (5, 5)) : 765
((1, 6), (1, 7), (6, 7)) : 94
((4, 6), (5, 7), (6, 7)) : 24
((4, 7), (5, 6), (6, 7)) : 126
((6, 7), (6, 7), (7, 7)) : 31
((1, 3), (1, 7), (2, 7)) : 5977
((1, 2), (1, 7), (3, 7)) : 39
((2, 5), (3, 7), (4, 7)) : 40
((2, 7), (3, 4), (5, 7)) : 15
((2, 7), (3, 5), (4, 7)) : 15421
((2, 4), (3, 7), (5, 7)) : 29
((2, 7), (3, 7), (7, 7)) : 33
((1, 2), (1, 2), (3, 3)) : 76640
((1, 2), (1, 3), (2, 3)) : 27384
((1, 3), (1, 3), (2, 2)) : 2271327
((1, 2), (1, 6), (3, 6)) : 629
((1, 3), (1, 6), (2, 6)) : 18389
((1, 6), (1, 6), (6, 6)) : 199
((2, 4), (2, 5), (3, 3)) : 83633
((2, 2), (3, 4), (3, 5)) : 21011
((2, 3), (2, 4), (3, 5)) : 38061
((2, 3), (2, 5), (3, 4)) : 239
((2, 5), (3, 6), (4, 6)) : 270
((2, 6), (3, 5), (4, 6)) : 15651
((2, 4), (3, 6), (5, 6)) : 502
((2, 6), (3, 4), (5, 6)) : 207
((4, 6), (5, 6), (6, 6)) : 199
((2, 7), (2, 7), (3, 3)) : 57643
((2, 3), (2, 7), (3, 7)) : 455
((2, 2), (3, 7), (3, 7)) : 274
((2, 7), (3, 6), (6, 7)) : 634
((2, 6), (3, 7), (6, 7)) : 303
((6, 6), (6, 7), (6, 7)) : 201
((2, 3), (2, 3), (2, 3)) : 3863
((2, 2), (2, 3), (3, 3)) : 2288478
((2, 3), (2, 6), (3, 6)) : 11264
((2, 2), (3, 6), (3, 6)) : 9184
((2, 6), (2, 6), (3, 3)) : 754256
((2, 6), (3, 6), (6, 6)) : 9513
((6, 6), (6, 6), (6, 6)) : 1279
((0, 2), (0, 5), (3, 4)) : 23938
((4, 7), (4, 7), (5, 5)) : 354
