Q06697, 0
P41806, 1
P05759, 2
P32909, 3
Q12158, 4
P53861, 5
P40352, 6
P48562, 7
P38827, 8
P06104, 9
P61830, 10
Q12088, 11
P53940, 12
P25294, 13
Q05549, 14
P22276, 15
P29056, 16
Q06339, 17
P42945, 18
Q04217, 19
P25586, 20
P39016, 21
P25339, 22
P39517, 23
P32657, 24
P38111, 25
P53115, 26
P32349, 27
P00546, 28
Q06211, 29
Q08226, 30
Q12030, 31
P41896, 32
P15108, 33
P32473, 34
P16639, 35
P53228, 36
Q03330, 37
P47176, 38
P53540, 39
Q12676, 40
P38687, 41
Q12242, 42
P07270, 43
P31539, 44
P33416, 45
P10592, 46
P10591, 47
P11484, 48
P32505, 49
P39073, 50
P16649, 51
P02309, 52
P25567, 53
P38351, 54
P37303, 55
P40850, 56
P23615, 57
P20434, 58
P40084, 59
P20433, 60
P40422, 61
P20436, 62
P41895, 63
P38902, 64
P16370, 65
P27999, 66
P34087, 67
P22139, 68
P20435, 69
P35189, 70
Q04636, 71
P89105, 72
P53064, 73
P32558, 74
P38439, 75
P04050, 76
P32585, 77
P17629, 78
P19659, 79
P31384, 80
P27692, 81
P29055, 82
P13393, 83
P08518, 84
P39015, 85
P15790, 86
Q02821, 87
P19454, 88
P43639, 89
P38930, 90
P00549, 91
P16521, 92
P00330, 93
P05030, 94
Q00772, 95
Q07807, 96
P39526, 97
P47167, 98
P38874, 99
P06103, 100
Q02326, 101
P00427, 102
P32915, 103
P29311, 104
P40484, 105
P05750, 106
P0C2H8, 107
P35997, 108
P05743, 109
P04456, 110
P0C0W1, 111
Q01855, 112
P05756, 113
Q08745, 114
P33442, 115
P12962, 116
P38144, 117
Q03940, 118
Q06164, 119
Q01159, 120
P19524, 121
P22141, 122
P33299, 123
Q02630, 124
Q01560, 125
Q06632, 126
P36012, 127
P38236, 128
P25604, 129
P25344, 130
Q06629, 131
P46677, 132
P47175, 133
P46679, 134
P10080, 135
Q12306, 136
Q07468, 137
Q5VWN6, 138
Q14596, 139
P47170, 140
P40495, 141
P14904, 142
P53112, 143
P17442, 144
P26343, 145
P53104, 146
P27466, 147
P38691, 148
P06782, 149
P32944, 150
P06244, 151
P23291, 152
P23292, 153
Q03002, 154
P32597, 155
P43579, 156
P53849, 157
Q12510, 158
Q12464, 159
P07273, 160
P53946, 161
P10662, 162
Q00582, 163
P37262, 164
Q03373, 165
Q03290, 166
Q06328, 167
P40025, 168
P36163, 169
P53616, 170
Q08959, 171
Q12182, 172
Q12145, 173
P32367, 174
P30771, 175
P38753, 176
Q00416, 177
P48582, 178
P53617, 179
P47017, 180
Q08920, 181
P34160, 182
Q12226, 183
Q12320, 184
P39729, 185
P32485, 186
Q07457, 187
P36775, 188
P36053, 189
P43609, 190
Q12072, 191
Q07979, 192
Q06168, 193
P35817, 194
Q08490, 195
O13936, 196
P32835, 197
Q06188, 198
P38632, 199
Q12050, 200
P38011, 201
Q12511, 202
O13297, 203
P40161, 204
Q04199, 205
P21951, 206
P40377, 207
P49736, 208
P29469, 209
P40150, 210
Q12216, 211
Q08465, 212
P25808, 213
Q06685, 214
P38328, 215
Q12161, 216
P32914, 217
P13382, 218
P04912, 219
P39524, 220
P02294, 221
P02293, 222
P04911, 223
P25293, 224
P13902, 225
P35845, 226
P46944, 227
Q08109, 228
Q03406, 229
P32333, 230
P40340, 231
P09959, 232
P08153, 233
P25302, 234
P30665, 235
