"id1","id2"
"P07270","P40535"
"P07270","P10080"
"P07270","P35210"
"P07270","Q00582"
"P07270","P39943"
"P07270","P61829"
"P07270","P53968"
"P07270","P38143"
"P07270","Q07824"
"P07270","P38827"
"P07270","P25373"
"P07270","P47141"
"P07270","P25364"
"P07270","P34078"
"P07270","P38889"
"P07270","P48361"
"P07270","P53127"
"P07270","P22517"
"P07270","P22943"
"P07270","P07270"
"P16649","P32485"
"P16649","P40150"
"P16649","P10080"
"P16649","Q12398"
"P16649","P40917"
"P16649","P39676"
"P16649","P23542"
"P16649","P33400"
"P16649","P32339"
"P16649","Q03214"
"P16649","P52488"
"P16649","P40578"
"P16649","P13393"
"P16649","P38720"
"P16649","P54783"
"P16649","Q08649"
"P16649","Q04925"
"P16649","P27466"
"P16649","P0CX81"
"P16649","P22149"
"P16649","P53290"
"P16649","P38067"
"P16649","P36148"
"P16649","Q03533"
"P16649","P53438"
"P16649","P00445"
"P16649","P41546"
"P16649","P32915"
"P16649","Q12123"
"P16649","P35169"
"P16649","P40489"
"P16649","P89113"
"P16649","P38205"
"P16649","Q04432"
"P16649","P32477"
"P16649","P40535"
"P16649","Q01722"
"P16649","P39943"
"P16649","P34227"
"P16649","P53849"
"P16649","P38143"
"P16649","P20604"
"P16649","Q07824"
"P16649","P53615"
"P16649","P38827"
"P16649","P24814"
"P16649","Q03497"
"P16649","P40029"
"P16649","P25364"
"P16649","P34078"
"P16649","P11746"
"P16649","P15108"
"P16649","P22035"
"P16649","P53879"
"P16649","P14064"
"P16649","P22517"
"P16649","P22943"
"P16649","P18494"
"P16649","P38013"
"P16649","P38623"
"P16649","P41813"
"P16649","P33122"
"P16649","P40554"
"P16649","P0CX80"
"P16649","P46683"
"P16649","Q12172"
"P16649","Q12154"
"P16649","P29509"
"P16649","P43574"
"P16649","Q07540"
"P16649","P11792"
"P16649","P33749"
"P16649","P16649"
"P29055","P32915"
"P29055","Q04002"
"P29055","P31384"
"P29055","P39517"
"P29055","P40150"
"P29055","P26798"
"P29055","P07270"
"P29055","P07269"
"P29055","P03069"
"P29055","P53849"
"P29055","P18494"
"P29055","P40029"
"P29055","P38720"
"P29055","P11792"
"P29055","P38889"
"P29055","Q12221"
"P29055","P33400"
"P29055","Q03081"
"P29055","Q02100"
"P29055","Q01722"
"P29055","P53968"
"P29055","Q03533"
"P29055","P11746"
"P29055","P19880"
"P29055","P40202"
"P29055","P33748"
"P29055","P53438"
"P29055","Q03214"
"P29055","P40535"
"P29055","P40466"
"P29055","P33122"
"P29055","Q08649"
"P29055","P38934"
"P29055","P12611"
"P29055","P36152"
"P29055","P00445"
"P29055","P34078"
"P29055","P36060"
"P29055","P35169"
"P29055","P47141"
"P29055","P32477"
"P29055","P48361"
"P29055","P53290"
"P29055","P39016"
"P29055","P12383"
"P29055","P38144"
"P29055","P33200"
"P29055","P34227"
"P29055","P17695"
"P29055","P38205"
"P29055","Q06630"
"P29055","Q05515"
"P29055","P39001"
"P29055","Q07551"
"P29055","P32432"
"P29055","P31378"
"P29055","P38623"
"P29055","Q07807"
"P29055","P43565"
"P29055","P22943"
"P29055","P23542"
"P29055","Q12154"
"P29055","Q02784"
"P29055","Q04792"
"P29055","Q03497"
"P29055","Q07540"
"P29055","P41921"
"P29055","P46683"
"P29055","P38820"
"P29055","P39676"
"P29055","P38013"
"P29055","P29509"
"P29055","P36775"
"P29055","P34760"
"P29055","P32485"
"P29055","P20604"
"P29055","P16649"
"P29055","P15108"
"P29055","P11412"
"P29055","P21538"
"P29055","P17106"
"P29055","P10080"
"P29055","P11938"
"P29055","P25373"
"P29055","P13393"
"P29055","Q07824"
"P29055","P38230"
"P29055","P53615"
"P29055","P06774"
"P29055","P47137"
"P29055","Q03465"
"P29055","P22035"
"P29055","P53879"
"P29055","P38072"
"P29055","P14064"
"P29055","P53127"
"P29055","P53228"
"P29055","P40554"
"P29055","A0A023PXA5"
"P29055","Q08749"
"P29055","P18412"
"P29055","P23833"
"P29055","P40917"
"P29055","Q12172"
"P29055","P43574"
"P29055","P13574"
"P29055","P32339"
"P29055","P34161"
"P29055","P07261"
"P29055","P00447"
"P29055","Q06596"
"P29055","P40578"
"P29055","P25372"
"P29055","P47140"
"P29055","P33417"
"P29055","P54783"
"P29055","P52960"
"P29055","P41546"
"P29055","P89113"
"P29055","P36077"
"P29055","P35210"
"P29055","Q00582"
"P29055","P39943"
"P29055","P32505"
"P29055","P29055"
"P13393","P39517"
"P13393","P39016"
"P13393","Q12221"
"P13393","P40150"
"P13393","P53849"
"P13393","P07270"
"P13393","P15108"
"P13393","P03069"
"P13393","P38934"
"P13393","P40535"
"P13393","P35169"
"P13393","P40489"
"P13393","P38636"
"P13393","P47170"
"P13393","P40466"
"P13393","Q04432"
"P13393","Q04120"
"P13393","Q02100"
"P13393","P32477"
"P13393","P10080"
"P13393","P53165"
"P13393","P25302"
"P13393","Q00582"
"P13393","Q01722"
"P13393","P34227"
"P13393","P39521"
"P13393","P53968"
"P13393","P10961"
"P13393","P32505"
"P13393","Q05515"
"P13393","P38143"
"P13393","P20604"
"P13393","Q07824"
"P13393","P53615"
"P13393","P38827"
"P13393","P33748"
"P13393","Q03497"
"P13393","P40029"
"P13393","P47141"
"P13393","P25364"
"P13393","P11746"
"P13393","Q03465"
"P13393","P12383"
"P13393","P38068"
"P13393","Q12055"
"P13393","P53879"
"P13393","P38889"
"P13393","P39001"
"P13393","P48361"
"P13393","P14064"
"P13393","Q12041"
"P13393","Q02784"
"P13393","Q07551"
"P13393","P53127"
"P13393","P53228"
"P13393","P38013"
"P13393","P16649"
"P13393","P40581"
"P13393","P21538"
"P13393","P38623"
"P13393","P33122"
"P13393","P40554"
"P13393","Q04002"
"P13393","P38820"
"P13393","P33200"
"P13393","P23833"
"P13393","P46683"
"P13393","Q12181"
"P13393","P38699"
"P13393","Q12172"
"P13393","P32432"
"P13393","Q12154"
"P13393","P36775"
"P13393","Q12329"
"P13393","P29509"
"P13393","P43574"
"P13393","P38144"
"P13393","P43565"
"P13393","Q07807"
"P13393","P11792"
"P13393","P33749"
"P13393","P12611"
"P13393","P13574"
"P13393","P32485"
"P13393","P06115"
"P13393","P39676"
"P13393","P23542"
"P13393","Q06630"
"P13393","P33400"
"P13393","P32339"
"P13393","P11412"
"P13393","P34161"
"P13393","P07261"
"P13393","P31378"
"P13393","P17106"
"P13393","Q06596"
"P13393","P52488"
"P13393","P40578"
"P13393","P40573"
"P13393","P25372"
"P13393","P47140"
"P13393","P33417"
"P13393","P38720"
"P13393","P27466"
"P13393","Q12398"
"P13393","P52960"
"P13393","P22149"
"P13393","P32561"
"P13393","P40202"
"P13393","P53290"
"P13393","Q03533"
"P13393","P36152"
"P13393","P19880"
"P13393","P34760"
"P13393","P14164"
"P13393","P53438"
"P13393","P00445"
"P13393","P41546"
"P13393","P32915"
"P13393","P13393"
"P38874","Q12221"
"P38874","P15108"
"P38874","P38068"
"P38874","P39001"
"P38874","Q02784"
"P38874","P38013"
"P38874","P40581"
"P38874","P38623"
"P38874","P41813"
"P38874","P40554"
"P38874","Q08749"
"P38874","Q12181"
"P38874","P32432"
"P38874","P53978"
"P38874","P31384"
"P38874","P43574"
"P38874","Q07540"
"P38874","P11792"
"P38874","P12611"
"P38874","P32485"
"P38874","P23542"
"P38874","P33400"
"P38874","P39016"
"P38874","P07261"
"P38874","P40578"
"P38874","P33417"
"P38874","P38720"
"P38874","P54783"
"P38874","P17695"
"P38874","P22149"
"P38874","P36148"
"P38874","P34760"
"P38874","P00445"
"P38874","P89113"
"P38874","P38636"
"P38874","P38205"
"P38874","P38934"
"P38874","Q02100"
"P38874","Q03081"
"P38874","P32477"
"P38874","P10080"
"P38874","P32642"
"P38874","P34227"
"P38874","Q05515"
"P38874","P38143"
"P38874","Q07824"
"P38874","P38827"
"P38874","P33748"
"P38874","P03069"
"P38874","P25373"
"P38874","P14064"
"P38874","Q04120"
"P38874","P00447"
"P38874","P39676"
"P32485","P22149"
"P32485","P89113"
"P32485","P47141"
"P32485","P22943"
"P32485","P34161"
"P32485","P07270"
"P32485","P31378"
"P32485","P47140"
"P32485","P32485"
"P13902","P32915"
"P13902","P26798"
"P13902","P33122"
"P13902","P07270"
"P13902","P39001"
"P13902","P48361"
"P13902","Q02784"
"P13902","Q07551"
"P13902","P53228"
"P13902","P22943"
"P13902","P38013"
"P13902","P16649"
"P13902","P38623"
"P13902","P38715"
"P13902","P40554"
"P13902","Q08749"
"P13902","P33200"
"P13902","P0CX80"
"P13902","P18412"
"P13902","P23833"
"P13902","P40917"
"P13902","P36775"
"P13902","P53978"
"P13902","P43574"
"P13902","P12611"
"P13902","P32485"
"P13902","P06115"
"P13902","P39676"
"P13902","Q06630"
"P13902","P11412"
"P13902","P34161"
"P13902","Q03214"
"P13902","P31378"
"P13902","P52488"
"P13902","P40578"
"P13902","P38830"
"P13902","P38720"
"P13902","Q12398"
"P13902","P0CX81"
"P13902","P07269"
"P13902","P38067"
"P13902","P36148"
"P13902","P36152"
"P13902","P19880"
"P13902","P34760"
"P13902","P53438"
"P13902","P00445"
"P13902","P40489"
"P13902","P89113"
"P13902","P00431"
"P13902","P47170"
"P13902","P40535"
"P13902","P36077"
"P13902","Q00582"
"P13902","Q01722"
"P13902","P61829"
"P13902","P39521"
"P13902","P20604"
"P13902","Q07824"
"P13902","P53615"
"P13902","P33748"
"P13902","Q03497"
"P13902","P03069"
"P13902","P47141"
"P13902","P25364"
"P13902","P11746"
"P13902","P12383"
"P13902","P15108"
"P13902","P53879"
"P13902","P13902"
"P25302","P18412"
"P25302","P00431"
"P25302","P39001"
"P25302","P48361"
"P25302","P14064"
"P25302","Q12041"
"P25302","Q07551"
"P25302","P53228"
"P25302","P22943"
"P25302","P41813"
"P25302","P38715"
"P25302","P33122"
"P25302","P40554"
"P25302","Q12329"
"P25302","Q07807"
"P25302","P11792"
"P25302","P12611"
"P25302","P32485"
"P25302","P06115"
"P25302","P39676"
"P25302","Q06630"
"P25302","P33400"
"P25302","P11412"
"P25302","P39016"
"P25302","Q06151"
"P25302","P33417"
"P25302","Q04925"
"P25302","P11938"
"P25302","P22149"
"P25302","P40202"
"P25302","P38067"
"P25302","P36060"
"P25302","P34760"
"P25302","P53438"
"P25302","P40489"
"P25302","P89113"
"P25302","P38636"
"P25302","P38205"
"P25302","P40466"
"P25302","Q04120"
"P25302","P10080"
"P25302","P36077"
"P25302","Q00582"
"P25302","P34227"
"P25302","P53849"
"P25302","Q05515"
"P25302","P20604"
"P25302","Q04792"
"P25302","P53615"
"P25302","P33748"
"P25302","P47137"
"P25302","P12383"
"P25302","Q12055"
"P25302","P53879"
"P25302","P34161"
"P25302","P25364"
"P25302","P25302"
"P33122","P31384"
"P33122","P39517"
"P33122","P10080"
"P33122","P36775"
"P33122","Q07540"
"P33122","P11792"
"P33122","P23542"
"P33122","P33400"
"P33122","P11412"
"P33122","P07261"
"P33122","P17106"
"P33122","P33417"
"P33122","P54783"
"P33122","P17695"
"P33122","P0CX81"
"P33122","P07269"
"P33122","P00445"
"P33122","P41546"
"P33122","P32915"
"P33122","P38636"
"P33122","P47170"
"P33122","Q03081"
"P33122","P32477"
"P33122","P40535"
"P33122","P61829"
"P33122","P53849"
"P33122","P38143"
"P33122","P20604"
"P33122","P38827"
"P33122","P33748"
"P33122","Q03497"
"P33122","P40029"
"P33122","P25373"
"P33122","P34078"
"P33122","P18494"
"P33122","P16649"
"P33122","P40554"
"P33122","Q08749"
"P33122","P0CX80"
"P33122","P46683"
"P33122","P33122"
"Q04002","P18494"
"Q04002","P21538"
"Q04002","P33122"
"Q04002","P53978"
"Q04002","P29509"
"Q04002","P23542"
"Q04002","P39016"
"Q04002","P07270"
"Q04002","Q03214"
"Q04002","P31378"
"Q04002","P38830"
"Q04002","P47140"
"Q04002","Q04925"
"Q04002","P11938"
"Q04002","Q03533"
"Q04002","Q04432"
"Q04002","P34227"
"Q04002","P10961"
"Q04002","P38230"
"Q04002","P53615"
"Q04002","P47137"
"Q04002","P03069"
"Q04002","P47141"
"Q04002","Q03465"
"Q04002","P15108"
"Q04002","Q07551"
"Q04002","P22943"
"Q08649","P31384"
"Q08649","Q07807"
"Q08649","P10080"
"Q08649","Q03465"
"Q08649","P33748"
"Q08649","P41546"
"Q08649","P32485"
"Q08649","P53978"
"Q08649","P33749"
"Q08649","P19880"
"Q08649","P32432"
"Q08649","P36775"
"Q08649","Q12329"
"Q08649","P43574"
"Q08649","P43565"
"Q08649","P06115"
"Q08649","P32339"
"Q08649","P11412"
"Q08649","P34161"
"Q08649","P07270"
"Q08649","P52488"
"Q08649","Q12221"
"Q08649","P40578"
"Q08649","P47140"
"Q08649","P33417"
"Q08649","P38720"
"Q08649","Q12398"
"Q08649","Q03533"
"Q08649","P36060"
"Q08649","P34760"
"Q08649","P53438"
"Q08649","P00445"
"Q08649","P40489"
"Q08649","P89113"
"Q08649","Q03081"
"Q08649","P32477"
"Q08649","P53968"
"Q08649","P20604"
"Q08649","Q07824"
"Q08649","P53615"
"Q08649","Q03497"
"Q08649","P03069"
"Q08649","P47141"
"Q08649","P11746"
"Q08649","P12383"
"Q08649","P15108"
"Q08649","P38889"
"Q08649","P48361"
"Q08649","P14064"
"Q08649","Q07551"
"Q08649","P22943"
"Q08649","P38013"
"Q08649","P16649"
"Q08649","P21538"
"Q08649","P33122"
"Q08649","A0A023PXA5"
"Q08649","P33200"
"Q08649","P18412"
"Q08649","P23833"
"P35210","P40150"
"P35210","P40578"
"P35210","P52960"
"P35210","Q12398"
"P35210","P11938"
"P35210","P36148"
"P35210","Q03533"
"P35210","P36152"
"P35210","P19880"
"P35210","P34760"
"P35210","P53438"
"P35210","P00445"
"P35210","P41546"
"P35210","Q12123"
"P35210","P35169"
"P35210","P40489"
"P35210","P89113"
"P35210","P00431"
"P35210","P38934"
"P35210","Q04432"
"P35210","Q04120"
"P35210","P32477"
"P35210","P40535"
"P35210","P10080"
"P35210","P39521"
"P35210","P10961"
"P35210","Q05515"
"P35210","P38143"
"P35210","P53615"
"P35210","P33748"
"P35210","P47137"
"P35210","P03069"
"P35210","P25373"
"P35210","P25364"
"P35210","Q03465"
"P35210","P15108"
"P35210","P38068"
"P35210","P22035"
"P35210","Q12041"
"P35210","Q07551"
"P35210","P53228"
"P35210","P22517"
"P35210","P38013"
"P35210","P38623"
"P35210","P38715"
"P35210","P38816"
"P35210","P33122"
"P35210","P33200"
"P35210","P32432"
"P35210","P53978"
"P35210","Q12329"
"P35210","P43574"
"P35210","P32485"
"P35210","P06115"
"P35210","P39676"
"P35210","P33400"
"P35210","P32339"
"P35210","P11412"
"P35210","P39016"
"P35210","P07270"
"P35210","P07261"
"P35210","P00447"
"P35210","P52488"
"P35210","Q06151"
"P35210","P40573"
"P35210","P38830"
"P35210","P25372"
"P35210","P38720"
"P35210","P27466"
"P35210","Q04925"
"P35210","P35210"
"P14164","Q07807"
"P14164","P39517"
"P14164","P17695"
"P14164","P07269"
"P14164","P36060"
"P14164","P19880"
"P14164","P00445"
"P14164","P89113"
"P14164","P00431"
"P14164","P38636"
"P14164","P47170"
"P14164","P38205"
"P14164","P40553"
"P14164","P40535"
"P14164","P10080"
"P14164","P36077"
"P14164","P53165"
"P14164","P61829"
"P14164","P39521"
"P14164","P32505"
"P14164","P53849"
"P14164","P38143"
"P14164","P38230"
"P14164","P53615"
"P14164","P38827"
"P14164","Q03497"
"P14164","P47137"
"P14164","Q03465"
"P14164","P12383"
"P14164","P15108"
"P14164","P38068"
"P14164","P22035"
"P14164","P39001"
"P14164","Q02784"
"P14164","P53228"
"P14164","P38013"
"P14164","P41813"
"P14164","P38715"
"P14164","P40150"
"P14164","Q04002"
"P14164","P38820"
"P14164","Q08749"
"P14164","Q03330"
"P14164","P15202"
"P14164","Q12329"
"P14164","P13902"
"P14164","P43565"
"P14164","P41921"
"P14164","P13574"
"P14164","P23542"
"P14164","Q06630"
"P14164","P33400"
"P14164","P11412"
"P14164","P13393"
"P14164","P52960"
"P14164","P34078"
"P14164","P22943"
"P14164","P52488"
"P14164","P14164"
"P32561","P40489"
"P32561","P53978"
"P32561","P43574"
"P32561","P19880"
"P32561","P25302"
"P32561","P34227"
"P32561","Q07824"
"P32561","P25364"
"P40466","P16649"
"P40466","P40150"
"P40466","P41813"
"P40466","P17695"
"P40466","P11938"
"P40466","P0CX81"
"P40466","P22149"
"P40466","P32561"
"P40466","P36148"
"P40466","Q03533"
"P40466","P36060"
"P40466","P36152"
"P40466","P14164"
"P40466","P53438"
"P40466","P00445"
"P40466","P41546"
"P40466","P38874"
"P40466","P32915"
"P40466","Q12123"
"P40466","P89113"
"P40466","P47170"
"P40466","Q04432"
"P40466","Q02100"
"P40466","P32477"
"P40466","P10080"
"P40466","P53165"
"P40466","P34227"
"P40466","P39521"
"P40466","P10961"
"P40466","P32505"
"P40466","Q05515"
"P40466","P38143"
"P40466","P20604"
"P40466","Q04792"
"P40466","P38230"
"P40466","P53615"
"P40466","P38827"
"P40466","P33748"
"P40466","P06774"
"P40466","P03069"
"P40466","P25373"
"P40466","P47141"
"P40466","P25364"
"P40466","P11746"
"P40466","P15108"
"P40466","P38068"
"P40466","Q12055"
"P40466","P53879"
"P40466","P38889"
"P40466","P39001"
"P40466","P48361"
"P40466","Q12041"
"P40466","Q07551"
"P40466","P22943"
"P40466","P38013"
"P40466","P21538"
"P40466","P40581"
"P40466","P38715"
"P40466","P33122"
"P40466","Q08749"
"P40466","P0CX80"
"P40466","P18412"
"P40466","P46683"
"P40466","Q12172"
"P40466","Q12329"
"P40466","P43574"
"P40466","P13902"
"P40466","P43565"
"P40466","P33749"
"P40466","P12611"
"P40466","P13574"
"P40466","P32485"
"P40466","P06115"
"P40466","P39676"
"P40466","P23542"
"P40466","Q06630"
"P40466","P32339"
"P40466","P11412"
"P40466","P07270"
"P40466","Q03214"
"P40466","P07261"
"P40466","P00447"
"P40466","P52488"
"P40466","P13393"
"P40466","Q06151"
"P40466","P40573"
"P40466","P38830"
"P40466","P47140"
"P40466","P38720"
"P40466","P33417"
"P40466","Q08649"
"P40466","Q04925"
"P40466","P27466"
"P40466","P40466"
"P40578","P10080"
"P40578","Q12329"
"P40578","P12611"
"P40578","P06115"
"P40578","P39676"
"P40578","P33400"
"P40578","P32339"
"P40578","P11412"
"P40578","P39016"
"P40578","Q06151"
"P40578","Q04925"
"P40578","P27466"
"P40578","P17695"
"P40578","P40202"
"P40578","P38067"
"P40578","Q03533"
"P40578","P36060"
"P40578","P34760"
"P40578","P41546"
"P40578","P40489"
"P40578","P89113"
"P40578","P38934"
"P40578","Q04120"
"P40578","P34227"
"P40578","P53849"
"P40578","Q04792"
"P40578","P53615"
"P40578","P25373"
"P40578","P38068"
"P40578","Q07551"
"P40578","P22943"
"P40578","P18494"
"P40578","P40581"
"P40578","P38623"
"P40578","P41813"
"P40578","P38715"
"P40578","P33122"
"P40578","P40150"
"P40578","P38820"
"P40578","P40578"
"P33748","P12611"
"P33748","P32485"
"P33748","P43565"
"P33748","P40150"
"P33748","Q12221"
"P33748","P38144"
"P33748","P11746"
"P33748","P53438"
"P33748","P36152"
"P33748","P19880"
"P33748","P00445"
"P33748","P41546"
"P33748","P35169"
"P33748","P40489"
"P33748","P38636"
"P33748","Q03081"
"P33748","P40553"
"P33748","P32477"
"P33748","P10080"
"P33748","P36077"
"P33748","P53165"
"P33748","P25302"
"P33748","Q00582"
"P33748","P39943"
"P33748","P61829"
"P33748","P53968"
"P33748","P53849"
"P33748","Q05515"
"P33748","P38143"
"P33748","P20604"
"P33748","Q04792"
"P33748","Q07824"
"P33748","P38230"
"P33748","P53615"
"P33748","Q03497"
"P33748","P47137"
"P33748","P03069"
"P33748","P40029"
"P33748","P47141"
"P33748","P25364"
"P33748","P34078"
"P33748","Q03465"
"P33748","P12383"
"P33748","P15108"
"P33748","P22035"
"P33748","Q12055"
"P33748","P53879"
"P33748","P38889"
"P33748","P39001"
"P33748","P48361"
"P33748","P14064"
"P33748","Q07551"
"P33748","P53228"
"P33748","P16649"
"P33748","P21538"
"P33748","P38623"
"P33748","P33122"
"P33748","P38820"
"P33748","P33200"
"P33748","P0CX80"
"P33748","P18412"
"P33748","P23833"
"P33748","P46683"
"P33748","Q12181"
"P33748","P26798"
"P33748","P32432"
"P33748","P53978"
"P33748","P15202"
"P33748","P29509"
"P33748","P43574"
"P33748","Q07807"
"P33748","P13574"
"P33748","P39676"
"P33748","P23542"
"P33748","Q06630"
"P33748","P33400"
"P33748","P32339"
"P33748","P11412"
"P33748","P39016"
"P33748","P34161"
"P33748","P07270"
"P33748","Q03214"
"P33748","P07261"
"P33748","P31378"
"P33748","P52488"
"P33748","Q06151"
"P33748","P40573"
"P33748","Q01476"
"P33748","P38830"
"P33748","P25372"
"P33748","P38720"
"P33748","P33417"
"P33748","P54783"
"P33748","Q04925"
"P33748","P27466"
"P33748","P17695"
"P33748","Q12398"
"P33748","P11938"
"P33748","P0CX81"
"P33748","P07269"
"P33748","P22149"
"P33748","P40202"
"P33748","P38067"
"P33748","P36148"
"P33748","Q03533"
"P33748","P36060"
"P33748","P34760"
"P33748","P89113"
"P33748","Q12123"
"P33748","P00431"
"P33748","Q04432"
"P33748","Q04120"
"P33748","P34227"
"P33748","P25373"
"P33748","P38068"
"P33748","P22943"
"P33748","P38013"
"P33748","P38715"
"P33748","P40917"
"P33748","Q12329"
"P33748","P33749"
"P33748","P06115"
"P33748","P00447"
"P33748","P33748"
"P32432","P40150"
"P32432","P39517"
"P32432","P33749"
"P32432","P12611"
"P32432","P32485"
"P32432","P06115"
"P32432","P39676"
"P32432","Q06630"
"P32432","P33400"
"P32432","P32339"
"P32432","P11412"
"P32432","P34161"
"P32432","P07270"
"P32432","Q03214"
"P32432","P31378"
"P32432","P00447"
"P32432","Q06596"
"P32432","P52488"
"P32432","P40578"
"P32432","P25372"
"P32432","P38720"
"P32432","P54783"
"P32432","Q08649"
"P32432","P17695"
"P32432","Q12398"
"P32432","P11938"
"P32432","P0CX81"
"P32432","P22149"
"P32432","P32561"
"P32432","P40202"
"P32432","P53290"
"P32432","Q03533"
"P32432","P36060"
"P32432","P34760"
"P32432","P14164"
"P32432","P00445"
"P32432","P41546"
"P32432","P38874"
"P32432","P40489"
"P32432","P38636"
"P32432","P38205"
"P32432","Q04432"
"P32432","Q04120"
"P32432","Q03081"
"P32432","P10080"
"P32432","P36077"
"P32432","P25302"
"P32432","P39943"
"P32432","P34227"
"P32432","Q05515"
"P32432","P53849"
"P32432","P38143"
"P32432","P20604"
"P32432","Q04792"
"P32432","Q07824"
"P32432","P53615"
"P32432","P38827"
"P32432","P06774"
"P32432","P47137"
"P32432","P03069"
"P32432","P25373"
"P32432","P25364"
"P32432","Q03465"
"P32432","P12383"
"P32432","P15108"
"P32432","P38068"
"P32432","P22035"
"P32432","Q12055"
"P32432","P38072"
"P32432","P39001"
"P32432","P14064"
"P32432","Q12041"
"P32432","Q07551"
"P32432","P53228"
"P32432","P22943"
"P32432","P18494"
"P32432","P38013"
"P32432","P16649"
"P32432","P21538"
"P32432","P40581"
"P32432","P38623"
"P32432","P38715"
"P32432","P33122"
"P32432","P40554"
"P32432","P38820"
"P32432","P33200"
"P32432","P0CX80"
"P32432","P46683"
"P32432","P40917"
"P32432","Q12172"
"P32432","Q03330"
"P32432","Q12154"
"P32432","P53978"
"P32432","P31384"
"P32432","Q12329"
"P32432","P29509"
"P32432","P13902"
"P32432","P43565"
"P32432","P11792"
"P32432","P32432"
"P33749","Q08649"
"P33749","P40150"
"P33749","P15108"
"P33749","P40553"
"P33749","P32477"
"P33749","P10080"
"P33749","P61829"
"P33749","P39521"
"P33749","P32505"
"P33749","Q05515"
"P33749","P38143"
"P33749","P20604"
"P33749","Q04792"
"P33749","Q07824"
"P33749","P38230"
"P33749","P53615"
"P33749","P33748"
"P33749","Q03497"
"P33749","P47137"
"P33749","P03069"
"P33749","P40029"
"P33749","P47141"
"P33749","P25364"
"P33749","P34078"
"P33749","P11746"
"P33749","Q03465"
"P33749","P12383"
"P33749","P22035"
"P33749","P53879"
"P33749","P39001"
"P33749","P14064"
"P33749","Q07551"
"P33749","P53228"
"P33749","P16649"
"P33749","P40581"
"P33749","P41813"
"P33749","P33122"
"P33749","Q04002"
"P33749","P38820"
"P33749","P0CX80"
"P33749","P18412"
"P33749","P46683"
"P33749","P38699"
"P33749","P53978"
"P33749","P15202"
"P33749","P29509"
"P33749","P43565"
"P33749","Q07807"
"P33749","P13574"
"P33749","P32485"
"P33749","P39676"
"P33749","P23542"
"P33749","Q06630"
"P33749","P33400"
"P33749","P32339"
"P33749","P11412"
"P33749","P34161"
"P33749","P07270"
"P33749","Q06151"
"P33749","P40573"
"P33749","P25372"
"P33749","P38720"
"P33749","P33417"
"P33749","P54783"
"P33749","Q04925"
"P33749","P17695"
"P33749","Q12398"
"P33749","P11938"
"P33749","P0CX81"
"P33749","P07269"
"P33749","P40202"
"P33749","P38067"
"P33749","P36148"
