"id1","id2"
"P15108","P38068"
"P15108","P06774"
"P15108","P34227"
"P15108","P21538"
"P15108","P29509"
"P15108","P07269"
"P15108","P39001"
"P15108","P38623"
"P15108","P32915"
"P15108","Q12329"
"P15108","P32642"
"P15108","P38720"
"P15108","P00445"
"P15108","P38820"
"P15108","P40202"
"P15108","P47137"
"P15108","P53228"
"P15108","P39676"
"P15108","P22943"
"P15108","P34760"
"P15108","Q04120"
"P15108","P36775"
"P15108","P40581"
"P15108","P22517"
"P15108","P06115"
"P15108","P17695"
"P15108","P53849"
"P15108","P38143"
"P15108","Q12154"
"P15108","P32485"
"P15108","Q06151"
"P15108","P38013"
"P53228","P32505"
"P53228","P15108"
"Q03330","P29055"
"Q03330","P31384"
"Q03330","P39517"
"Q03330","P03069"
"Q03330","P53849"
"Q03330","P32505"
"Q03330","P53165"
"Q03330","P13393"
"Q03330","P41546"
"Q03330","P04386"
"Q03330","P39001"
"Q03330","P25364"
"Q03330","P13574"
"Q03330","P27466"
"Q03330","P34760"
"Q03330","P10961"
"Q03330","P32561"
"Q03330","P15108"
"Q03330","P22149"
"Q03330","P18494"
"Q03330","P12383"
"Q03330","Q07807"
"Q03330","P39676"
"Q03330","P00447"
"Q03330","P33749"
"Q03330","P19880"
"P07270","P31384"
"P07270","P39517"
"P07270","P39016"
"P07270","P38144"
"P07270","P11792"
"P07270","P53849"
"P07270","P13902"
"P07270","P07269"
"P07270","P29055"
"P07270","P13393"
"P07270","P00447"
"P07270","P53978"
"P32505","Q07807"
"P32505","P39016"
"P32505","P10080"
"P32505","P40150"
"P32505","P04386"
"P32505","P11938"
"P32505","P53615"
"P32505","P32339"
"P32505","P24814"
"P32505","P48361"
"P32505","P19880"
"P32505","Q06630"
"P32505","P06774"
"P32505","Q08649"
"P32505","P38623"
"P32505","P40917"
"P32505","P07261"
"P32505","P31384"
"P32505","Q03081"
"P32505","Q00582"
"P32505","P36077"
"P32505","Q08749"
"P32505","P41546"
"P32505","P15108"
"P32505","Q12221"
"P32505","P40535"
"P32505","Q03497"
"P32505","P39001"
"P32505","Q01476"
"P32505","Q03465"
"P32505","P33417"
"P32505","P25302"
"P32505","P31378"
"P32505","P33748"
"P32505","Q12154"
"P32505","P25373"
"P32505","P47170"
"P32505","P53228"
"P32505","P36060"
"P32505","P40489"
"P32505","P53849"
"P32505","P40554"
"P32505","P17695"
"P32505","P12611"
"P32505","P54783"
"P32505","P39676"
"P32505","P52960"
"P32505","P43565"
"P32505","P38874"
"P32505","P29509"
"P32505","P53127"
"P32505","Q01722"
"P32505","Q12041"
"P32505","P34760"
"P32505","P53165"
"P32505","P15202"
"P32505","Q04002"
"P32505","P00447"
"P32505","P32477"
"P32505","Q03330"
"P32505","P38068"
"P32505","P40553"
"P32505","P03069"
"P32505","P38830"
"P32505","P47140"
"P32505","P47141"
"P32505","Q06151"
"P32505","Q05515"
"P32505","P89113"
"P32505","P41921"
"P32505","P23833"
"P32505","P33200"
"P32505","Q06596"
"P32505","P22517"
"P32505","P46683"
"P32505","Q04120"
"P32505","P23542"
"P32505","P38816"
"P32505","Q04432"
"P32505","Q02784"
"P32505","P27466"
"P32505","P38934"
"P32505","P38143"
"P32505","P40029"
"P32505","Q12123"
"P32505","P38715"
"P32505","P38067"
"P32505","P38144"
"P32505","P34227"
"P32505","P40581"
"P32505","P25372"
"P32505","Q04792"
"P32505","P47137"
"P32505","P40573"
"P32505","Q12329"
"P32505","Q07551"
"P32505","P38636"
"P32505","P38013"
"P32505","P22943"
"P32505","Q03533"
"P32505","P00445"
"P32505","P13902"
"P16649","P29055"
"P16649","P32485"
"P16649","P40150"
"P16649","Q07807"
"P16649","P10080"
"P16649","Q02100"
"P16649","P40466"
"P16649","P34161"
"P16649","P39001"
"P16649","Q12398"
"P16649","P06115"
"P16649","P32561"
"P16649","P38889"
"P16649","P40917"
"P31384","Q04002"
"P31384","Q12221"
"P31384","P40150"
"P31384","P39016"
"P31384","P11938"
"P31384","P32505"
"P31384","Q07807"
"P31384","P33122"
"P31384","P40489"
"P31384","P33749"
"P31384","P22943"
"P31384","P18494"
"P31384","P26798"
"P31384","P33200"
"P31384","Q04120"
"P31384","P22149"
"P31384","P22517"
"P31384","P25364"
"P31384","P38816"
"P31384","Q12123"
"P31384","P53165"
"P31384","P39943"
"P31384","Q03533"
"P31384","P39521"
"P31384","P07270"
"P31384","P13902"
"P31384","P40535"
"P31384","P53438"
"P31384","Q12172"
"P31384","P53968"
"P31384","P14064"
"P31384","P53879"
"P31384","P23833"
"P31384","P24814"
"P31384","P52960"
"P31384","P22035"
"P31384","Q03465"
"P31384","P40573"
"P31384","P40578"
"P31384","P33400"
"P31384","P34161"
"P31384","P27466"
"P31384","Q02100"
"P31384","P25372"
"P31384","P06774"
"P31384","P21538"
"P31384","Q04432"
"P31384","P19880"
"P31384","P06115"
"P31384","P11746"
"P31384","Q07824"
"P31384","P17106"
"P31384","P43574"
"P31384","P38636"
"P31384","P12383"
"P31384","P36060"
"P31384","Q04925"
"P31384","P35210"
"P31384","P25302"
"P31384","Q01722"
"P31384","P48361"
"P31384","P43565"
"P31384","Q03330"
"P31384","P12611"
"P31384","P33417"
"P31384","Q12329"
"P31384","P39001"
"P31384","Q07540"
"P31384","P38699"
"P31384","Q03214"
"P31384","P38623"
"P31384","P47140"
"P31384","Q00582"
"P31384","Q12055"
"P31384","P07269"
"P31384","P38827"
"P31384","P47137"
"P31384","P38072"
"P31384","Q06630"
"P31384","P32485"
"P31384","P33748"
"P31384","P14164"
"P31384","P40917"
"P31384","P38889"
"P31384","P38230"
"P31384","Q08749"
"P31384","P18412"
"P31384","Q07551"
"P31384","P47170"
"P31384","P32561"
"P31384","Q08649"
"P31384","Q03081"
"P31384","P53127"
"P31384","P10961"
"P31384","P35169"
"P31384","P38820"
"P31384","P29055"
"P31384","P36148"
"P31384","P39517"
"P31384","P38715"
"P31384","Q03497"
"P31384","P46683"
"P31384","P23542"
"P31384","Q05515"
"P31384","P38068"
"P31384","Q01476"
"P31384","P25373"
"P31384","P52488"
"P31384","P34078"
"P31384","P32477"
"P31384","P20604"
"P31384","P11792"
"P31384","Q06151"
"P31384","P41813"
"P31384","P41546"
"P29055","P32915"
"P29055","Q04002"
"P29055","P31384"
"P29055","P39517"
"P29055","P40150"
"P29055","P26798"
"P29055","P04386"
"P29055","P07270"
"P29055","P07269"
"P29055","P03069"
"P29055","P40573"
"P29055","P53849"
"P29055","P18494"
"P29055","P25302"
"P29055","P40029"
"P29055","P32642"
"P29055","P38827"
"P29055","P38720"
"P29055","P38874"
"P29055","P38699"
"P29055","P11792"
"P29055","P38715"
"P29055","P38889"
"P29055","Q12221"
"P29055","P33400"
"P29055","P39521"
"P29055","Q03081"
"P29055","Q02100"
"P29055","Q01722"
"P29055","P53968"
"P29055","P41813"
"P29055","Q03533"
"P29055","P32561"
"P29055","P11746"
"P29055","P19880"
"P29055","P40202"
"P29055","P33748"
"P29055","P53438"
"P29055","Q03214"
"P29055","P40581"
"P29055","P40535"
"P29055","P40553"
"P29055","P40466"
"P29055","P33122"
"P29055","Q08649"
"P29055","P38934"
"P29055","P12611"
"P29055","P36152"
"P29055","P33749"
"P29055","P00445"
"P29055","P34078"
"P29055","P14164"
"P29055","P47170"
"P29055","P36060"
"P29055","P24814"
"P29055","P35169"
"P29055","P47141"
"P29055","P32477"
"P29055","P48361"
"P29055","P53290"
"P29055","Q03330"
"P29055","P22149"
"P29055","P39016"
"P29055","P12383"
"P29055","P10961"
"P29055","P53165"
"P29055","P38143"
"P29055","P38144"
"P29055","P33200"
"P29055","P34227"
"P29055","P17695"
"P29055","P38205"
"P29055","Q04925"
"P29055","Q06630"
"P29055","Q05515"
"P29055","Q12329"
"P29055","P39001"
"P29055","Q07551"
"P29055","Q12055"
"P29055","P32432"
"P29055","P31378"
"P29055","P38623"
"P29055","Q06151"
"P29055","Q07807"
"P29055","P43565"
"P29055","P27466"
"P29055","P22943"
"P29055","P23542"
"P29055","Q12154"
"P29055","Q02784"
"P29055","Q04792"
"P29055","Q03497"
"P29055","Q01476"
"P29055","Q07540"
"P29055","P41921"
"P29055","P52488"
"P29055","P53978"
"P29055","P46683"
"P29055","P38820"
"P29055","P39676"
"P29055","P38013"
"P29055","P29509"
"P29055","P36775"
"P29055","P34760"
"P29055","P38068"
"P29055","P32485"
"P29055","P20604"
"P29055","P16649"
"P29055","P15108"
"P29055","P11412"
"P29055","P21538"
"P29055","P17106"
"P29055","P10080"
"P29055","P22517"
"P29055","P11938"
"P29055","P25373"
"P29055","P00431"
"P29055","P13393"
"P13393","P39517"
"P13393","P39016"
"P13393","Q12221"
"P13393","P40150"
"P13393","P53849"
"P13393","P11938"
"P13393","P07269"
"P13393","P07270"
"P13393","P29055"
"P13393","P04386"
"P13393","P15108"
"P13393","P03069"
"P13393","P38934"
"P13393","P40535"
"P13393","Q03330"
"Q07807","P29055"
"Q07807","P38144"
"Q07807","P39517"
"Q07807","Q12221"
"Q07807","Q03330"
"Q07807","P40581"
"Q07807","P11412"
"Q07807","P32505"
"Q07807","P00445"
"Q07807","P47137"
"Q07807","Q03081"
"Q07807","Q01722"
"Q07807","P53879"
"Q07807","P14164"
"Q07807","Q01476"
"Q07807","Q12398"
"Q07807","P32339"
"Q07807","Q08649"
"Q07807","P47140"
"Q07807","P39521"
"Q07807","Q03533"
"Q07807","Q03465"
"Q07807","P27466"
"Q07807","P53438"
"Q07807","P22517"
"Q07807","P12383"
"Q07807","Q12329"
"Q07807","Q05515"
"Q07807","P38827"
"Q07807","P26798"
"Q07807","P38072"
"Q07807","P23833"
"Q07807","Q02784"
"Q07807","P38934"
"Q07807","P52960"
"Q07807","P40150"
"Q07807","P15108"
"Q07807","P19880"
"Q07807","P34760"
"Q07807","P53968"
"Q07807","P32915"
"Q07807","P38013"
"Q07807","P36148"
"Q07807","P47170"
"Q07807","P47141"
"Q07807","P40578"
"Q07807","P40554"
"Q07807","P13574"
"Q07807","P38720"
"Q07807","P22943"
"Q07807","P53165"
"Q07807","P43574"
"Q07807","P22149"
"Q07807","Q04925"
"Q07807","P18494"
"Q07807","P03069"
"Q07807","Q06630"
"Q07807","Q12055"
"Q07807","Q07540"
"Q07807","P16649"
"Q07807","P36775"
"Q07807","P39676"
"Q07807","P31384"
"Q07807","P18412"
"Q07807","P38205"
"P38874","P32505"
"P38874","P40150"
"P38874","Q12221"
"P38874","P39517"
"P38874","P15108"
"P38874","P29055"
"P32915","P15108"
"P32915","P38934"
"P32915","P39517"
"P32915","P35169"
"P32915","Q07807"
"P32915","P23833"
"P32915","P25364"
"P32915","Q06596"
"P32915","P06115"
"P32915","Q12398"
"P32915","P39676"
"P32915","P18412"
"P32915","P25373"
"P32915","P00445"
"P32915","Q01722"
"P32915","P13902"
"P32915","Q06151"
"P32915","P12383"
"P32915","P07269"
"P32915","P11792"
"P32915","P32485"
"P32915","P53849"
"P32915","P40553"
"P32915","Q02100"
"P32915","P24814"
"P32915","P53127"
"P32915","P21538"
"P32915","Q04432"
"P32915","P40029"
"P32915","Q12329"
"P32915","P38715"
"P32915","P26798"
"P32915","P33400"
"P32915","P38068"
"P32915","Q12041"
"P32915","P40202"
"P32915","P29055"
"P32915","P11412"
"P32915","Q12172"
"P32915","P40573"
"P32915","Q01476"
"P32915","P38699"
"P32915","P33200"
"P32915","P14164"
"P32915","P35210"
"P32915","P34760"
"P32915","Q00582"
"P32915","P40581"
"P32915","P40578"
"P32915","P15202"
"P32915","P41921"
"P32915","P22035"
"P32915","P40150"
"P32915","P32561"
"P32915","Q04792"
"P32915","P17695"
"P32915","P36775"
"P32915","P32339"
"P32915","Q12154"
"P32915","P34227"
"P32915","P38144"
"P32915","P53879"
"P32915","P38072"
"P32915","P25372"
"P32915","P38720"
"P32915","Q02784"
"P38144","P29055"
"P38144","P32915"
"P38144","P39517"
"P38144","P40150"
"P38144","P10080"
"P38144","P33122"
"P38144","P17106"
"P38144","P13574"
"P38144","P32505"
"P38144","P41546"
"P38144","P07261"
"P38144","P52960"
"P38144","Q12172"
"P38144","P12611"
"P38144","Q01476"
"P38144","P53978"
"P38144","P53968"
"P38144","P11938"
"P38144","Q04792"
"P38144","P19880"
"P38144","Q03214"
"P38144","Q07824"
"P38144","P33749"
"P38144","P36148"
"P38144","P24814"
"P38144","P14164"
"P38144","P40535"
"P38144","P32477"
"P38144","P40578"
"P38144","P33400"
"P38144","P38827"
"P38144","Q03497"
"P38144","P38699"
"P38144","P07270"
"P38144","P06115"
"P38144","P53290"
"P38144","P12383"
"P38144","P52488"
"P38144","Q03465"
"P38144","Q04925"
"P38144","P15202"
"P38144","Q04002"
"P38144","Q12221"
"P38144","P36775"
"P38144","P21538"
"P38144","P38067"
"P38144","P33200"
"P38144","P39521"
"P38144","Q02100"
"P38144","P53438"
"P38144","P41813"
"P38144","P35210"
"P38144","P04386"
"P38144","P34161"
"P38144","Q01722"
"P38144","P33748"
"P38144","Q03533"
"P38144","Q07807"
"P38144","P22035"
"P38144","P38889"
"P38144","P18494"
"P38144","P39016"
"P38144","P40489"
"P38144","P48361"
"P38144","P43565"
"P38144","P11792"
"P38144","P53127"
"P38144","P18412"
"P38144","P25364"
"P38144","P07269"
"P38144","P39001"
"P10080","P29055"
"P10080","Q06630"
"P10080","P39016"
"P10080","P39517"
"P10080","P53849"
"P10080","P41921"
"P10080","P33122"
"P10080","P22517"
"P10080","P38934"
"P10080","P32561"
"P10080","Q08649"
"P10080","P11746"
"P10080","P11412"
"P10080","P15108"
"P10080","Q03533"
"P10080","P38013"
"P10080","P34760"
"P10080","P00431"
"P10080","P17106"
"P10080","P35169"
"P10080","P36152"
"P10080","P24814"
"P10080","P40578"
"P10080","P38720"
"P10080","P40581"
"P10080","P00447"
"P10080","Q03497"
"P10080","P40535"
"P10080","P41546"
"P10080","P32505"
"P10080","P53165"
"P10080","P39676"
"P10080","P29509"
"P10080","P03069"
"P10080","Q12329"
"P10080","P16649"
"P10080","Q07551"
"P10080","Q12055"
"P10080","P21538"
"P10080","P36775"
"P10080","P34227"
"P10080","P38205"
"P10080","P38144"
"P10080","P40150"
"P47170","P32505"
"P47170","Q07807"
"P47170","P39517"
"P47170","P31384"
"P47170","Q00582"
"P47170","P29055"
"P27466","P29055"
"P27466","P31384"
"P27466","P39517"
"P27466","P39016"
"P27466","Q07807"
"P27466","Q03330"
"P27466","P53849"
"P27466","P32505"
"P27466","P10961"
"P27466","P40553"
"P27466","P53968"
"P27466","P34227"
"P27466","P32642"
"P27466","P36152"
"P27466","Q07824"
"P53849","P32915"
"P53849","P35169"
"P53849","P15108"
"P53849","P39016"
"P53849","P41546"
"P53849","P39517"
"P53849","P32505"
"P53849","P41921"
"P53849","P31378"
"P53849","P46683"
"P53849","Q05515"
"P53849","P13393"
"P53849","Q03330"
"P53849","P40554"
"P53849","P40573"
"P53849","P38230"
"P53849","P25372"
"P53849","P53978"
"P53849","P34078"
"P53849","Q12123"
"P53849","P53290"
"P53849","Q00582"
"P53849","P29055"
"P53849","Q06630"
"P53849","P25373"
"P53849","P32561"
"P53849","P07270"
"P53849","P20604"
"P53849","P22517"
"P53849","P32485"
"P53849","P34760"
"P53849","P27466"
"P53849","P17695"
"P53849","P40150"
"P53849","P10080"
"Q00582","P32505"
"Q00582","P53849"
"Q00582","P39517"
"Q00582","P31384"
"Q00582","P35169"
"Q00582","P32915"
"Q00582","P53290"
"Q00582","P34078"
"Q00582","P38720"
"Q00582","P29509"
"Q00582","P47170"
"P32485","P38623"
"P32485","P29055"
"P32485","P32915"
"P32485","P43565"
"P32485","P22517"
"P32485","P15108"
"P32485","P31384"
"P32485","P39517"
"P32485","P39016"
"P32485","P40150"
"P32485","Q08649"
"P32485","P53849"
"P32485","P32561"
"P32485","Q02100"
"P32485","P11792"
"P32485","P10961"
"P32485","P40202"
"P32485","P34760"
"P32485","P38013"
"P32485","P16649"
"P32485","P22149"
"P32485","P33748"
"P32485","P38934"
"P32485","P48361"
"P36775","P29055"
"P36775","Q04002"
"P36775","P10080"
"P36775","Q07807"
"P36775","P38144"
"P36775","P39517"
"P36775","P38934"
"P36775","P15108"
"P36775","P32915"
"P36775","P38720"
"P36775","Q06630"
"P36775","P39676"
"P40150","P32915"
"P40150","P32505"
"P40150","P38934"
"P40150","Q12221"
"P40150","Q07807"
"P40150","Q08649"
"P40150","P39517"
"P40150","P53849"
"P40150","P10080"
"P40150","P10961"
"P40150","P38013"
"P40150","P29055"
"P40150","Q04432"
"P40150","P41813"
"P40150","P34161"
"P40150","P53438"
"P40150","P22035"
"P40150","P40553"
"P40150","P38889"
"P40150","P43574"
"P40150","P38827"
"P40150","P32642"
"P40150","P40535"
"P40150","P40466"
"P40150","P13393"
"P40150","P33417"
"P40150","P41546"
"P40150","P35210"
"P40150","P03069"
"P40150","Q03465"
"P40150","P52488"
"P40150","P18412"
"P40150","P38144"
"P40150","P07269"
"P40150","P38205"
"P40150","Q12181"
"P40150","P16649"
"P40150","P53290"
"P40150","P12611"
"P40150","Q02784"
"P40150","Q12154"
"P40150","Q08749"
"P40150","P00431"
"P40150","P36060"
"P40150","P47140"
"P40150","P00447"
"P40150","P34227"
"P40150","P23833"
"P40150","Q07540"
"P40150","P25372"
"P40150","P38072"
"P40150","Q06596"
"P40150","P41921"
"P40150","P11412"
"P40150","P32561"
"P40150","Q03533"
"P40150","P33748"
"P40150","P40202"
"P40150","Q04792"
"P40150","P15108"
"P40150","P53968"
"P40150","P19880"
"P40150","P34760"
"P40150","Q06151"
"P40150","P23542"
"P40150","P32485"
"P40150","P32432"
"P40150","P40581"
"P40150","P00445"
"P40150","P47137"
"P40150","P36152"
"P40150","P33749"
"P40150","P48361"
"P40150","P11792"
"P40150","P39676"
"P40150","P38720"
"P40150","P38874"
"P40150","P38816"
"P40150","P38820"
"P40150","P38715"
"P40150","Q03497"
"P40150","P39016"
"P40150","P40029"
"P40150","P39943"
"P40150","Q05515"
"P40150","Q04925"
"P40150","P29509"
"P40150","P17695"
"P40150","P38143"
"P40150","P25373"
"P40150","P25364"
"P40150","Q07551"
"P40150","P20604"
"P40150","P38230"
"P40150","P31384"
"P13902","P32505"
"P13902","P17106"
"P13902","P39517"
"P13902","P31384"
"P13902","P32915"
"P13902","P26798"
"P13902","P33122"
"P13902","P07270"
"P25302","P32505"
"P25302","P18412"
"P25302","Q12221"
"P25302","P39517"
"P25302","P31384"
"P25302","P29055"
"P25302","P00431"
"P33122","P29055"
"P33122","P31384"
"P33122","P39517"
"P33122","P39016"
"P33122","P10080"
"P33122","P13902"
"P33122","P24814"
"P33122","Q06596"
"P33122","P38934"
"P33122","P38144"
"Q04002","P32505"
"Q04002","Q06596"
"Q04002","P38144"
"Q04002","P39517"
"Q04002","P18494"
"Q04002","P38827"
"Q04002","Q03081"
"Q04002","P33400"
"Q04002","P07261"
"Q04002","P29055"
"Q04002","P41921"
"Q04002","P13574"
"Q04002","P53968"
"Q04002","P40578"
"Q04002","P40535"
"Q04002","Q08649"
"Q04002","P22517"
"Q04002","P35169"
"Q04002","P35210"
"Q04002","P24814"
"Q04002","P34078"
"Q04002","P22149"
"Q04002","P36775"
"Q04002","P48361"
"Q04002","P12383"
"Q04002","P33200"
"Q04002","Q12154"
"Q04002","Q12055"
"Q04002","P39001"
"Q04002","Q07824"
"Q04002","P31384"
"Q04002","P43565"
"P38934","P39517"
"P38934","P29055"
"P38934","P13393"
"P38934","P32505"
"P38934","P32485"
"P38934","P33122"
"P38934","P10080"
"P38934","Q07807"
"P38934","Q02784"
"P38934","P41921"
"P38934","P32561"
"P38934","P15108"
"P38934","P40150"
"P38934","P32915"
"P38934","P54783"
"P38934","P34760"
"P38934","P38013"
"P38934","P00445"
"P38934","Q07824"
"P38934","P39676"
"P38934","P29509"
"P38934","Q12154"
"P38934","P00431"
"P38934","P22943"
"P38934","P36148"
"P38934","Q03497"
"P38934","P40581"
"P38934","P40554"
"P38934","P25373"
"P38934","P18412"
"P38934","P36775"
"P38934","P38068"
"Q08649","P29055"
"Q08649","Q04002"
"Q08649","P39517"
"Q08649","P31384"
"Q08649","Q07807"
"Q08649","P10080"
"Q08649","P32505"
"Q08649","Q03465"
"Q08649","P33748"
"Q08649","P41546"
"Q08649","P32485"
"Q08649","P53978"
"Q08649","P40150"
"Q08649","P11938"
"Q08649","P33749"
"Q08649","Q05515"
"Q08649","P19880"
"Q08649","P32642"
"Q05515","Q08649"
"Q05515","P32505"
"Q05515","P53849"
"Q05515","P40150"
"Q05515","Q07807"
"Q05515","Q12221"
"Q05515","P39016"
"Q05515","P31384"
"Q05515","P39517"
"Q05515","P29055"
"Q05515","P12383"
"Q03497","P29055"
"Q03497","P38934"
"Q03497","P31384"
"Q03497","P39517"
"Q03497","P38144"
"Q03497","P40150"
"Q03497","P10080"
"Q03497","P32505"
"Q03497","P53968"
"Q03497","P40917"
"P53290","Q00582"
"P53290","P53849"
"P53290","P40150"
"P53290","Q12221"
"P53290","P38144"
"P53290","P39517"
"P53290","P35169"
"P53290","P15108"
"P53290","P29055"
"P53290","P33749"
"P53290","P41546"
"Q03533","P32505"
"Q03533","P39517"
"Q03533","P10080"
"Q03533","P40150"
"Q03533","Q07807"
"Q03533","Q12221"
"Q03533","P38144"
"Q03533","P39016"
"Q03533","P31384"
"Q03533","P29055"
"P38072","P40150"
"P38072","Q07807"
"P38072","P31384"
"P38072","P32915"
"P38072","P23833"
"P38067","P32505"
"P38067","P38144"
"P48361","P29055"
"P48361","Q04002"
"P48361","P32505"
"P48361","P32485"
"P48361","P40150"
"P48361","P39517"
"P48361","P38144"
"P48361","P39016"
"P48361","P31384"
"Q12221","P29055"
"Q12221","P15108"
"Q12221","P38144"
"Q12221","P32505"
"Q12221","P00431"
"Q12221","P38889"
"Q12221","P39016"
"Q12221","P36148"
"Q12221","P33748"
"Q12221","P26798"
"Q12221","P21538"
"Q12221","P18494"
"Q12221","P34161"
"Q12221","P39521"
"Q12221","Q08749"
"Q12221","P13393"
"Q12221","P11938"
"Q12221","P32432"
"Q12221","P31384"
"Q12221","P20604"
"Q12221","P38874"
"Q12221","P40535"
"Q12221","P40553"
"Q12221","P36152"
"Q12221","P33417"
"Q12221","P11792"
"Q12221","P53968"
"Q12221","P40554"
"Q12221","P43574"
"Q12221","P14164"
"Q12221","Q02784"
"Q12221","P54783"
"Q12221","P38205"
"Q12221","P33749"
"Q12221","P47141"
"Q12221","P38720"
"Q12221","P25302"
"Q12221","P53290"
"Q12221","Q07807"
"Q12221","P39676"
"Q12221","P25364"
"Q12221","Q03533"
"Q12221","P03069"
"Q12221","P40150"
"Q12221","Q05515"
"Q12221","P38013"
"Q12221","P14064"
"Q12221","P39517"
"Q12221","Q12154"
"Q12221","P41546"
