(((2, 3), (2, 6), (3, 6)), 0), Orbit 0 : 245
(((2, 3), (2, 6), (3, 6)), 1), Orbit 1 : 246
(((2, 3), (2, 6), (3, 6)), 2), Orbit 2 : 247
(((2, 2), (3, 6), (3, 6)), 0), Orbit 0 : 248
(((2, 2), (3, 6), (3, 6)), 1), Orbit 1 : 249
(((2, 6), (2, 6), (3, 3)), 0), Orbit 0 : 250
(((2, 6), (2, 6), (3, 3)), 1), Orbit 1 : 251
(((2, 6), (3, 6), (6, 6)), 0), Orbit 0 : 252
(((2, 6), (3, 6), (6, 6)), 1), Orbit 1 : 253
(((2, 6), (3, 6), (6, 6)), 2), Orbit 2 : 254
(((0, 2), (0, 5), (3, 4)), 0), Orbit 0 : 256
(((0, 2), (0, 5), (3, 4)), 1), Orbit 1 : 257
(((0, 2), (0, 5), (3, 4)), 2), Orbit 2 : 258
