"id1","id2"
"A0A2R8Q1W5","Q1ECZ2"
"A0A2R8Q1W5","Q9I9P9"
"O73872","Q6P980"
"Q9I9P9","Q9I9E1"
"Q9I9P9","A0A2R8Q1W5"
"Q9I9E1","Q9I9P9"
"E7F079","A7MD59"
"E7F079","B0UXS0"
"Q1ECZ2","A0A2R8Q1W5"
"A2AWE1","Q6DGJ6"
"A2AWE1","Q6P3G9"
"B0UXS0","E7F079"
"B0UXS0","A7MD59"
"Q6P980","O73872"
"Q7ZV14","Q7T3D1"
"Q7T3D1","Q6P3G9"
"Q7T3D1","Q7ZV14"
"Q6P3G9","Q6DGJ6"
"Q6P3G9","A2AWE1"
"Q6P3G9","Q7T3D1"
"Q6DGJ6","A2AWE1"
"Q6DGJ6","Q6P3G9"
"A7MD59","E7F079"
"A7MD59","B0UXS0"
