"id1","id2"
"FBgn0001216","FBgn0036820"
"FBgn0001216","FBgn0034802"
"FBgn0001216","FBgn0003360"
"FBgn0001216","FBgn0003256"
"FBgn0001216","FBgn0264922"
"FBgn0001216","FBgn0003165"
"FBgn0001216","FBgn0052479"
"FBgn0001216","FBgn0086558"
"FBgn0001216","FBgn0003943"
"FBgn0001216","FBgn0030092"
"FBgn0001216","FBgn0020653"
"FBgn0001216","FBgn0037170"
"FBgn0001216","FBgn0026761"
"FBgn0001216","FBgn0028694"
"FBgn0001216","FBgn0283472"
"FBgn0001216","FBgn0010263"
"FBgn0001216","FBgn0024944"
"FBgn0001216","FBgn0015269"
"FBgn0001216","FBgn0028471"
"FBgn0001216","FBgn0001248"
"FBgn0001216","FBgn0266599"
"FBgn0001216","FBgn0001233"
"FBgn0003165","FBgn0037292"
"FBgn0003165","FBgn0086675"
"FBgn0003165","FBgn0030092"
"FBgn0003165","FBgn0052479"
"FBgn0003165","FBgn0003943"
"FBgn0003165","FBgn0086558"
"FBgn0003165","FBgn0010905"
"FBgn0003165","FBgn0037873"
"FBgn0003165","FBgn0028694"
"FBgn0003165","FBgn0010263"
"FBgn0003165","FBgn0003205"
"FBgn0003165","FBgn0038570"
"FBgn0003165","FBgn0031990"
"FBgn0003165","FBgn0051216"
"FBgn0003165","FBgn0036892"
"FBgn0003165","FBgn0040308"
"FBgn0003165","FBgn0040309"
"FBgn0003165","FBgn0001248"
"FBgn0003165","FBgn0001233"
"FBgn0003165","FBgn0266599"
"FBgn0003165","FBgn0001216"
"FBgn0003165","FBgn0000635"
"FBgn0003165","FBgn0003731"
"FBgn0003165","FBgn0036490"
"FBgn0003165","FBgn0029580"
"FBgn0003165","FBgn0026872"
"FBgn0003165","FBgn0004907"
"FBgn0003165","FBgn0034110"
"FBgn0003165","FBgn0003256"
"FBgn0003165","FBgn0003360"
"FBgn0015765","FBgn0000229"
"FBgn0015765","FBgn0052479"
"FBgn0015765","FBgn0003943"
"FBgn0015765","FBgn0086558"
"FBgn0015765","FBgn0261560"
"FBgn0015765","FBgn0283472"
"FBgn0015765","FBgn0028694"
"FBgn0015765","FBgn0001233"
"FBgn0015765","FBgn0003731"
"FBgn0015765","FBgn0034802"
"FBgn0015765","FBgn0010379"
"FBgn0015765","FBgn0000108"
"FBgn0015765","FBgn0034110"
"FBgn0015765","FBgn0243512"
"FBgn0015765","FBgn0024846"
"FBgn0015765","FBgn0003256"
"FBgn0052479","FBgn0003943"
"FBgn0052479","FBgn0086558"
"FBgn0052479","FBgn0010905"
"FBgn0052479","FBgn0028694"
"FBgn0052479","FBgn0038570"
"FBgn0052479","FBgn0015269"
"FBgn0052479","FBgn0015774"
"FBgn0052479","FBgn0036892"
"FBgn0052479","FBgn0040309"
"FBgn0052479","FBgn0040308"
"FBgn0052479","FBgn0001248"
"FBgn0052479","FBgn0001233"
"FBgn0052479","FBgn0266599"
"FBgn0052479","FBgn0001216"
"FBgn0052479","FBgn0038436"
"FBgn0052479","FBgn0004432"
"FBgn0052479","FBgn0034802"
"FBgn0052479","FBgn0036490"
"FBgn0052479","FBgn0024846"
"FBgn0052479","FBgn0015765"
"FBgn0052479","FBgn0003165"
"FBgn0052479","FBgn0260789"
"FBgn0052479","FBgn0003256"
"FBgn0052479","FBgn0003360"
"FBgn0052479","FBgn0030092"
"FBgn0052479","FBgn0263933"
"FBgn0003943","FBgn0086558"
"FBgn0003943","FBgn0020653"
"FBgn0003943","FBgn0037170"
"FBgn0003943","FBgn0040070"
"FBgn0003943","FBgn0026761"
"FBgn0003943","FBgn0261560"
"FBgn0003943","FBgn0004449"
"FBgn0003943","FBgn0038805"
"FBgn0003943","FBgn0010905"
"FBgn0003943","FBgn0010213"
"FBgn0003943","FBgn0003462"
"FBgn0003943","FBgn0037873"
"FBgn0003943","FBgn0283472"
"FBgn0003943","FBgn0028694"
"FBgn0003943","FBgn0010263"
"FBgn0003943","FBgn0003205"
"FBgn0003943","FBgn0038519"
"FBgn0003943","FBgn0038570"
"FBgn0003943","FBgn0005777"
"FBgn0003943","FBgn0029891"
"FBgn0003943","FBgn0015279"
"FBgn0003943","FBgn0035438"
"FBgn0003943","FBgn0032813"
"FBgn0003943","FBgn0005655"
"FBgn0003943","FBgn0027864"
"FBgn0003943","FBgn0015269"
"FBgn0003943","FBgn0028471"
"FBgn0003943","FBgn0051216"
"FBgn0003943","FBgn0031436"
"FBgn0003943","FBgn0004647"
"FBgn0003943","FBgn0263316"
"FBgn0003943","FBgn0031885"
"FBgn0003943","FBgn0024329"
"FBgn0003943","FBgn0042185"
"FBgn0003943","FBgn0036892"
"FBgn0003943","FBgn0038475"
"FBgn0003943","FBgn0040308"
"FBgn0003943","FBgn0040309"
"FBgn0003943","FBgn0010051"
"FBgn0003943","FBgn0001248"
"FBgn0003943","FBgn0001233"
"FBgn0003943","FBgn0266599"
"FBgn0003943","FBgn0001216"
"FBgn0003943","FBgn0034658"
"FBgn0003943","FBgn0036820"
"FBgn0003943","FBgn0038402"
"FBgn0003943","FBgn0000635"
"FBgn0003943","FBgn0000565"
"FBgn0003943","FBgn0033885"
"FBgn0003943","FBgn0264294"
"FBgn0003943","FBgn0004432"
"FBgn0003943","FBgn0036756"
"FBgn0003943","FBgn0260747"
"FBgn0003943","FBgn0010531"
"FBgn0003943","FBgn0000261"
"FBgn0003943","FBgn0032210"
"FBgn0003943","FBgn0034802"
"FBgn0003943","FBgn0032061"
"FBgn0003943","FBgn0036490"
"FBgn0003943","FBgn0031589"
"FBgn0003943","FBgn0034415"
"FBgn0003943","FBgn0032685"
"FBgn0003943","FBgn0034110"
"FBgn0003943","FBgn0264325"
"FBgn0003943","FBgn0032935"
"FBgn0003943","FBgn0260945"
"FBgn0003943","FBgn0000108"
"FBgn0003943","FBgn0010379"
"FBgn0003943","FBgn0026086"
"FBgn0003943","FBgn0004907"
"FBgn0003943","FBgn0016120"
"FBgn0003943","FBgn0261862"
"FBgn0003943","FBgn0003360"
"FBgn0003943","FBgn0264922"
"FBgn0003943","FBgn0003256"
"FBgn0003943","FBgn0003165"
"FBgn0003943","FBgn0003321"
"FBgn0003943","FBgn0041094"
"FBgn0003943","FBgn0041100"
"FBgn0003943","FBgn0015765"
"FBgn0003943","FBgn0003068"
"FBgn0003943","FBgn0260789"
"FBgn0003943","FBgn0024846"
"FBgn0003943","FBgn0013576"
"FBgn0003943","FBgn0020278"
"FBgn0003943","FBgn0030092"
"FBgn0003943","FBgn0038197"
"FBgn0003943","FBgn0011205"
"FBgn0003943","FBgn0086675"
"FBgn0003943","FBgn0036165"
"FBgn0003943","FBgn0039802"
"FBgn0003943","FBgn0000173"
"FBgn0003943","FBgn0000229"
"FBgn0003943","FBgn0086361"
"FBgn0003943","FBgn0052479"
"FBgn0004907","FBgn0003321"
"FBgn0004907","FBgn0003165"
"FBgn0004907","FBgn0005626"
"FBgn0004907","FBgn0041094"
"FBgn0004907","FBgn0011205"
"FBgn0004907","FBgn0036165"
"FBgn0004907","FBgn0000229"
"FBgn0004907","FBgn0086675"
"FBgn0004907","FBgn0038197"
"FBgn0004907","FBgn0040070"
"FBgn0004907","FBgn0283472"
"FBgn0004907","FBgn0003943"
"FBgn0004907","FBgn0026761"
"FBgn0004907","FBgn0003205"
"FBgn0004907","FBgn0010263"
"FBgn0004907","FBgn0283499"
"FBgn0004907","FBgn0000635"
"FBgn0004907","FBgn0040309"
"FBgn0004907","FBgn0024329"
"FBgn0004907","FBgn0266599"
"FBgn0004907","FBgn0001233"
"FBgn0004907","FBgn0036820"
"FBgn0004907","FBgn0015269"
"FBgn0004907","FBgn0001248"
"FBgn0004907","FBgn0032210"
"FBgn0004907","FBgn0003731"
"FBgn0004907","FBgn0010379"
"FBgn0004907","FBgn0000108"
"FBgn0034802","FBgn0036490"
"FBgn0034802","FBgn0031589"
"FBgn0034802","FBgn0026872"
"FBgn0034802","FBgn0029580"
"FBgn0034802","FBgn0016120"
"FBgn0034802","FBgn0014391"
"FBgn0034802","FBgn0264922"
"FBgn0034802","FBgn0086675"
"FBgn0034802","FBgn0030092"
"FBgn0034802","FBgn0024846"
"FBgn0034802","FBgn0263933"
"FBgn0034802","FBgn0037292"
"FBgn0034802","FBgn0003360"
"FBgn0034802","FBgn0015765"
"FBgn0034802","FBgn0037170"
"FBgn0034802","FBgn0086558"
"FBgn0034802","FBgn0052479"
"FBgn0034802","FBgn0003943"
"FBgn0034802","FBgn0020653"
"FBgn0034802","FBgn0028694"
"FBgn0034802","FBgn0003205"
"FBgn0034802","FBgn0010263"
"FBgn0034802","FBgn0266599"
"FBgn0034802","FBgn0001233"
"FBgn0034802","FBgn0283499"
"FBgn0034802","FBgn0028471"
"FBgn0034802","FBgn0040309"
"FBgn0034802","FBgn0040308"
"FBgn0034802","FBgn0034658"
"FBgn0034802","FBgn0036820"
"FBgn0034802","FBgn0001216"
"FBgn0003321","FBgn0261244"
"FBgn0003321","FBgn0086675"
"FBgn0003321","FBgn0039802"
"FBgn0003321","FBgn0003943"
"FBgn0003321","FBgn0086558"
"FBgn0003321","FBgn0026761"
"FBgn0003321","FBgn0283472"
"FBgn0003321","FBgn0010263"
"FBgn0003321","FBgn0005777"
"FBgn0003321","FBgn0015269"
"FBgn0003321","FBgn0028471"
"FBgn0003321","FBgn0040308"
"FBgn0003321","FBgn0010051"
"FBgn0003321","FBgn0001248"
"FBgn0003321","FBgn0001233"
"FBgn0003321","FBgn0003731"
"FBgn0003321","FBgn0033885"
"FBgn0003321","FBgn0264294"
"FBgn0003321","FBgn0004907"
"FBgn0003321","FBgn0000108"
"FBgn0003321","FBgn0261862"
"FBgn0003321","FBgn0264922"
"FBgn0005626","FBgn0004907"
"FBgn0005626","FBgn0040308"
"FBgn0005626","FBgn0086558"
"FBgn0005626","FBgn0003256"
"FBgn0041094","FBgn0004907"
"FBgn0041094","FBgn0000635"
"FBgn0041094","FBgn0004647"
"FBgn0041094","FBgn0031990"
"FBgn0041094","FBgn0005777"
"FBgn0041094","FBgn0003943"
"FBgn0041094","FBgn0041100"
"FBgn0011205","FBgn0004907"
"FBgn0011205","FBgn0003943"
"FBgn0036165","FBgn0004907"
"FBgn0036165","FBgn0000635"
"FBgn0036165","FBgn0031990"
"FBgn0036165","FBgn0010905"
"FBgn0036165","FBgn0003943"
"FBgn0036165","FBgn0041100"
"FBgn0036165","FBgn0003371"
"FBgn0000229","FBgn0003943"
"FBgn0000229","FBgn0004449"
"FBgn0000229","FBgn0283472"
"FBgn0000229","FBgn0003205"
"FBgn0000229","FBgn0024329"
"FBgn0000229","FBgn0266599"
"FBgn0000229","FBgn0003731"
"FBgn0000229","FBgn0004907"
"FBgn0000229","FBgn0000108"
"FBgn0000229","FBgn0243512"
"FBgn0000229","FBgn0003256"
"FBgn0000229","FBgn0015765"
"FBgn0000229","FBgn0024846"
"FBgn0086675","FBgn0263933"
"FBgn0086675","FBgn0003943"
"FBgn0086675","FBgn0261560"
"FBgn0086675","FBgn0038805"
"FBgn0086675","FBgn0283472"
"FBgn0086675","FBgn0028694"
"FBgn0086675","FBgn0010263"
"FBgn0086675","FBgn0003205"
"FBgn0086675","FBgn0042185"
"FBgn0086675","FBgn0001248"
"FBgn0086675","FBgn0264294"
"FBgn0086675","FBgn0036756"
"FBgn0086675","FBgn0034802"
"FBgn0086675","FBgn0004907"
"FBgn0086675","FBgn0000108"
"FBgn0086675","FBgn0003321"
"FBgn0086675","FBgn0003165"
"FBgn0086675","FBgn0041100"
"FBgn0086675","FBgn0038197"
"FBgn0086675","FBgn0003068"
"FBgn0038197","FBgn0086675"
"FBgn0038197","FBgn0003943"
"FBgn0038197","FBgn0261560"
"FBgn0038197","FBgn0010263"
"FBgn0038197","FBgn0015279"
"FBgn0038197","FBgn0005655"
"FBgn0038197","FBgn0015774"
"FBgn0038197","FBgn0004907"
"FBgn0038197","FBgn0010379"
"FBgn0038197","FBgn0003256"
"FBgn0040070","FBgn0003462"
"FBgn0040070","FBgn0028694"
"FBgn0040070","FBgn0038570"
"FBgn0040070","FBgn0035438"
"FBgn0040070","FBgn0005655"
"FBgn0040070","FBgn0031990"
"FBgn0040070","FBgn0028471"
"FBgn0040070","FBgn0040309"
"FBgn0040070","FBgn0040308"
"FBgn0040070","FBgn0000565"
"FBgn0040070","FBgn0003731"
"FBgn0040070","FBgn0004432"
"FBgn0040070","FBgn0010531"
"FBgn0040070","FBgn0004907"
"FBgn0040070","FBgn0036490"
"FBgn0040070","FBgn0264922"
"FBgn0040070","FBgn0003943"
"FBgn0040070","FBgn0020653"
"FBgn0040070","FBgn0041100"
"FBgn0040070","FBgn0086558"
"FBgn0283472","FBgn0028694"
"FBgn0283472","FBgn0010263"
"FBgn0283472","FBgn0001233"
"FBgn0283472","FBgn0266599"
"FBgn0283472","FBgn0001216"
"FBgn0283472","FBgn0036820"
"FBgn0283472","FBgn0034658"
"FBgn0283472","FBgn0004907"
"FBgn0283472","FBgn0010379"
"FBgn0283472","FBgn0000108"
"FBgn0283472","FBgn0003321"
"FBgn0283472","FBgn0264922"
"FBgn0283472","FBgn0003256"
"FBgn0283472","FBgn0015765"
"FBgn0283472","FBgn0000229"
"FBgn0283472","FBgn0086558"
"FBgn0283472","FBgn0086675"
"FBgn0283472","FBgn0024846"
"FBgn0283472","FBgn0003943"
"FBgn0283472","FBgn0261560"
"FBgn0026761","FBgn0024944"
"FBgn0026761","FBgn0051216"
"FBgn0026761","FBgn0001216"
"FBgn0026761","FBgn0000635"
"FBgn0026761","FBgn0004907"
"FBgn0026761","FBgn0000108"
"FBgn0026761","FBgn0003943"
"FBgn0026761","FBgn0264922"
"FBgn0026761","FBgn0003321"
"FBgn0003205","FBgn0036490"
"FBgn0003205","FBgn0015279"
"FBgn0003205","FBgn0015269"
"FBgn0003205","FBgn0028471"
"FBgn0003205","FBgn0004647"
"FBgn0003205","FBgn0040308"
"FBgn0003205","FBgn0040309"
"FBgn0003205","FBgn0001233"
"FBgn0003205","FBgn0003731"
"FBgn0003205","FBgn0034802"
"FBgn0003205","FBgn0004907"
"FBgn0003205","FBgn0010379"
"FBgn0003205","FBgn0000108"
"FBgn0003205","FBgn0000229"
"FBgn0003205","FBgn0003943"
"FBgn0003205","FBgn0020278"
"FBgn0003205","FBgn0003256"
"FBgn0003205","FBgn0003165"
"FBgn0003205","FBgn0086675"
"FBgn0003205","FBgn0086558"
"FBgn0003205","FBgn0028694"
"FBgn0003205","FBgn0010263"
"FBgn0010263","FBgn0003205"
"FBgn0010263","FBgn0042185"
"FBgn0010263","FBgn0001248"
"FBgn0010263","FBgn0001216"
"FBgn0010263","FBgn0264294"
"FBgn0010263","FBgn0036756"
"FBgn0010263","FBgn0034802"
"FBgn0010263","FBgn0004907"
"FBgn0010263","FBgn0000108"
"FBgn0010263","FBgn0003321"
"FBgn0010263","FBgn0003165"
"FBgn0010263","FBgn0003068"
"FBgn0010263","FBgn0041100"
"FBgn0010263","FBgn0038197"
"FBgn0010263","FBgn0263933"
"FBgn0010263","FBgn0086675"
"FBgn0010263","FBgn0003943"
"FBgn0010263","FBgn0038805"
"FBgn0010263","FBgn0283472"
"FBgn0010263","FBgn0261560"
"FBgn0010263","FBgn0028694"
"FBgn0283499","FBgn0004907"
"FBgn0283499","FBgn0034802"
"FBgn0283499","FBgn0001233"
"FBgn0283499","FBgn0015279"
"FBgn0283499","FBgn0010905"
"FBgn0000635","FBgn0003731"
"FBgn0000635","FBgn0004907"
"FBgn0000635","FBgn0000108"
"FBgn0000635","FBgn0003360"
"FBgn0000635","FBgn0041094"
"FBgn0000635","FBgn0003301"
"FBgn0000635","FBgn0013576"
"FBgn0000635","FBgn0003165"
"FBgn0000635","FBgn0036165"
"FBgn0000635","FBgn0003943"
"FBgn0000635","FBgn0026761"
"FBgn0000635","FBgn0005655"
"FBgn0000635","FBgn0028471"
"FBgn0000635","FBgn0031990"
"FBgn0000635","FBgn0029891"
"FBgn0000635","FBgn0038465"
"FBgn0000635","FBgn0040309"
"FBgn0040309","FBgn0004907"
"FBgn0040309","FBgn0000108"
"FBgn0040309","FBgn0030876"
"FBgn0040309","FBgn0036490"
"FBgn0040309","FBgn0034802"
"FBgn0040309","FBgn0003731"
"FBgn0040309","FBgn0000635"
"FBgn0040309","FBgn0052479"
"FBgn0040309","FBgn0040070"
"FBgn0040309","FBgn0086558"
"FBgn0040309","FBgn0264922"
"FBgn0040309","FBgn0003165"
"FBgn0040309","FBgn0041100"
"FBgn0040309","FBgn0004449"
"FBgn0040309","FBgn0003943"
"FBgn0040309","FBgn0003205"
"FBgn0040309","FBgn0040308"
"FBgn0040309","FBgn0028471"
"FBgn0040309","FBgn0031990"
"FBgn0040309","FBgn0028694"
"FBgn0024329","FBgn0004907"
"FBgn0024329","FBgn0033521"
"FBgn0024329","FBgn0032061"
"FBgn0024329","FBgn0000261"
"FBgn0024329","FBgn0003731"
"FBgn0024329","FBgn0001233"
"FBgn0024329","FBgn0003256"
"FBgn0024329","FBgn0028471"
"FBgn0024329","FBgn0024846"
"FBgn0024329","FBgn0015774"
"FBgn0024329","FBgn0003371"
"FBgn0024329","FBgn0003943"
"FBgn0024329","FBgn0000229"
"FBgn0024329","FBgn0086558"
"FBgn0001233","FBgn0001223"
"FBgn0001233","FBgn0266599"
"FBgn0001233","FBgn0001216"
"FBgn0001233","FBgn0034658"
"FBgn0001233","FBgn0036820"
"FBgn0001233","FBgn0003731"
"FBgn0001233","FBgn0034802"
"FBgn0001233","FBgn0004907"
"FBgn0001233","FBgn0010379"
"FBgn0001233","FBgn0000108"
"FBgn0001233","FBgn0264325"
"FBgn0001233","FBgn0003165"
"FBgn0001233","FBgn0003256"
"FBgn0001233","FBgn0003360"
"FBgn0001233","FBgn0003321"
"FBgn0001233","FBgn0264922"
"FBgn0001233","FBgn0015765"
"FBgn0001233","FBgn0041100"
"FBgn0001233","FBgn0024846"
"FBgn0001233","FBgn0243512"
"FBgn0001233","FBgn0003943"
"FBgn0001233","FBgn0086558"
"FBgn0001233","FBgn0052479"
"FBgn0001233","FBgn0261560"
"FBgn0001233","FBgn0028694"
"FBgn0001233","FBgn0283472"
"FBgn0001233","FBgn0003205"
"FBgn0001233","FBgn0005777"
"FBgn0001233","FBgn0029891"
"FBgn0001233","FBgn0024329"
"FBgn0001233","FBgn0028471"
"FBgn0001233","FBgn0038475"
"FBgn0001233","FBgn0004647"
"FBgn0001233","FBgn0015269"
"FBgn0001233","FBgn0283499"
"FBgn0036820","FBgn0004907"
"FBgn0036820","FBgn0034415"
"FBgn0036820","FBgn0034802"
"FBgn0036820","FBgn0003943"
"FBgn0036820","FBgn0011828"
"FBgn0036820","FBgn0264922"
"FBgn0036820","FBgn0086558"
"FBgn0036820","FBgn0034658"
"FBgn0036820","FBgn0266599"
"FBgn0036820","FBgn0028471"
"FBgn0036820","FBgn0001216"
"FBgn0036820","FBgn0001233"
"FBgn0036820","FBgn0035438"
"FBgn0036820","FBgn0283472"
"FBgn0036820","FBgn0028694"
"FBgn0015269","FBgn0004907"
"FBgn0015269","FBgn0000108"
"FBgn0015269","FBgn0001216"
"FBgn0015269","FBgn0266599"
"FBgn0015269","FBgn0001233"
"FBgn0015269","FBgn0028471"
"FBgn0015269","FBgn0015774"
"FBgn0015269","FBgn0086558"
"FBgn0015269","FBgn0003943"
"FBgn0015269","FBgn0010905"
"FBgn0015269","FBgn0003360"
"FBgn0015269","FBgn0003371"
"FBgn0015269","FBgn0003321"
"FBgn0015269","FBgn0003205"
"FBgn0015269","FBgn0052479"
"FBgn0001248","FBgn0004907"
"FBgn0001248","FBgn0001216"
"FBgn0001248","FBgn0003321"
"FBgn0001248","FBgn0028471"
"FBgn0001248","FBgn0003165"
"FBgn0001248","FBgn0052479"
"FBgn0001248","FBgn0010263"
"FBgn0001248","FBgn0086675"
"FBgn0001248","FBgn0086558"
"FBgn0001248","FBgn0264922"
"FBgn0001248","FBgn0003943"
"FBgn0001248","FBgn0028694"
"FBgn0001248","FBgn0031990"
"FBgn0001248","FBgn0010905"
"FBgn0032210","FBgn0004907"
"FBgn0032210","FBgn0010379"
"FBgn0032210","FBgn0086558"
"FBgn0032210","FBgn0003943"
"FBgn0032210","FBgn0003371"
"FBgn0003731","FBgn0004907"
"FBgn0003731","FBgn0010379"
"FBgn0003731","FBgn0000108"
"FBgn0003731","FBgn0260945"
"FBgn0003731","FBgn0264325"
"FBgn0003731","FBgn0020278"
"FBgn0003731","FBgn0015765"
"FBgn0003731","FBgn0003321"
"FBgn0003731","FBgn0003256"
"FBgn0003731","FBgn0024846"
"FBgn0003731","FBgn0003165"
"FBgn0003731","FBgn0003371"
"FBgn0003731","FBgn0000229"
"FBgn0003731","FBgn0000173"
"FBgn0003731","FBgn0040070"
"FBgn0003731","FBgn0003205"
"FBgn0003731","FBgn0005777"
"FBgn0003731","FBgn0015279"
"FBgn0003731","FBgn0005655"
"FBgn0003731","FBgn0266599"
"FBgn0003731","FBgn0001233"
"FBgn0003731","FBgn0024329"
"FBgn0003731","FBgn0040309"
"FBgn0003731","FBgn0029891"
"FBgn0003731","FBgn0004647"
"FBgn0003731","FBgn0000635"
"FBgn0010379","FBgn0004907"
"FBgn0010379","FBgn0038197"
"FBgn0010379","FBgn0015765"
"FBgn0010379","FBgn0024846"
"FBgn0010379","FBgn0003205"
"FBgn0010379","FBgn0003943"
"FBgn0010379","FBgn0283472"
"FBgn0010379","FBgn0004449"
"FBgn0010379","FBgn0261560"
"FBgn0010379","FBgn0086361"
"FBgn0010379","FBgn0000173"
"FBgn0010379","FBgn0003731"
"FBgn0010379","FBgn0029891"
"FBgn0010379","FBgn0015279"
"FBgn0010379","FBgn0266599"
"FBgn0010379","FBgn0005655"
"FBgn0010379","FBgn0036892"
"FBgn0010379","FBgn0004647"
"FBgn0010379","FBgn0010051"
"FBgn0010379","FBgn0001233"
"FBgn0010379","FBgn0000108"
"FBgn0010379","FBgn0032210"
"FBgn0000108","FBgn0004907"
"FBgn0000108","FBgn0016120"
"FBgn0000108","FBgn0026086"
"FBgn0000108","FBgn0010379"
"FBgn0000108","FBgn0003321"
"FBgn0000108","FBgn0041100"
"FBgn0000108","FBgn0015765"
"FBgn0000108","FBgn0024846"
"FBgn0000108","FBgn0000229"
"FBgn0000108","FBgn0086675"
"FBgn0000108","FBgn0010213"
"FBgn0000108","FBgn0026761"
"FBgn0000108","FBgn0003943"
"FBgn0000108","FBgn0003205"
"FBgn0000108","FBgn0005777"
"FBgn0000108","FBgn0010263"
"FBgn0000108","FBgn0038570"
"FBgn0000108","FBgn0283472"
"FBgn0000108","FBgn0015269"
"FBgn0000108","FBgn0040309"
"FBgn0000108","FBgn0004647"
"FBgn0000108","FBgn0001233"
"FBgn0000108","FBgn0266599"
"FBgn0000108","FBgn0000635"
"FBgn0000108","FBgn0003731"
"FBgn0000108","FBgn0264294"
"FBgn0000108","FBgn0000261"
"FBgn0000108","FBgn0032061"
"FBgn0028471","FBgn0051216"
"FBgn0028471","FBgn0024329"
"FBgn0028471","FBgn0040308"
"FBgn0028471","FBgn0040309"
"FBgn0028471","FBgn0001248"
"FBgn0028471","FBgn0001233"
"FBgn0028471","FBgn0266599"
"FBgn0028471","FBgn0001216"
"FBgn0028471","FBgn0034658"
"FBgn0028471","FBgn0036820"
"FBgn0028471","FBgn0000635"
"FBgn0028471","FBgn0000565"
"FBgn0028471","FBgn0004432"
"FBgn0028471","FBgn0036756"
"FBgn0028471","FBgn0000261"
"FBgn0028471","FBgn0034802"
"FBgn0028471","FBgn0032061"
"FBgn0028471","FBgn0036490"
"FBgn0028471","FBgn0030876"
"FBgn0028471","FBgn0036217"
"FBgn0028471","FBgn0052262"
"FBgn0028471","FBgn0052263"
"FBgn0028471","FBgn0030481"
"FBgn0028471","FBgn0034415"
"FBgn0028471","FBgn0033521"
"FBgn0028471","FBgn0260945"
"FBgn0028471","FBgn0016120"
"FBgn0028471","FBgn0014391"
"FBgn0028471","FBgn0003321"
"FBgn0028471","FBgn0003360"
"FBgn0028471","FBgn0264922"
"FBgn0028471","FBgn0263933"
"FBgn0028471","FBgn0000173"
"FBgn0028471","FBgn0037170"
"FBgn0028471","FBgn0020653"
"FBgn0028471","FBgn0004449"
"FBgn0028471","FBgn0040070"
"FBgn0028471","FBgn0086558"
"FBgn0028471","FBgn0003943"
"FBgn0028471","FBgn0028694"
"FBgn0028471","FBgn0003462"
"FBgn0028471","FBgn0010213"
"FBgn0028471","FBgn0003205"
"FBgn0028471","FBgn0038570"
"FBgn0028471","FBgn0005777"
"FBgn0028471","FBgn0035438"
"FBgn0028471","FBgn0015269"
"FBgn0028471","FBgn0015774"
"FBgn0264922","FBgn0003321"
"FBgn0264922","FBgn0024846"
"FBgn0264922","FBgn0260789"
"FBgn0264922","FBgn0026575"
"FBgn0264922","FBgn0086361"
