BSU_25200	0.05774485472844515
BSU_04730	0.040618081614749356
BSU_29740	0.025672500380053892
BSU_13150	0.0252921713967483
BSU_38630	0.01691911287292698
BSU_08820	0.016680326166253368
BSU_21860	0.016178136836114826
BSU_23990	0.015273299040308998
BSU_39050	0.014900082079776921
BSU_13140	0.01375048644916792
BSU_00370	0.013463520861129024
BSU_25760	0.013312529837181156
BSU_13180	0.012900917748627243
BSU_11500	0.011990798890817733
BSU_12420	0.011714491287585425
BSU_40090	0.011060840926787257
BSU_29470	0.010809268085006245
BSU_40100	0.010646070212033593
BSU_28410	0.010276473878337527
BSU_08730	0.010137297326072681
BSU_08720	0.009864869011909862
BSU_15320	0.009785456458651287
BSU_14220	0.009683470647716894
BSU_17970	0.009099997315769824
BSU_29760	0.008570186009346066
BSU_21680	0.008528531958174122
BSU_21690	0.008528531958174122
