graphlet_id	total_count	bsub	ceravisiae	drerio	elegans	fly
23	11767	7042715	80357	438452	11767
0	11767	7042715	80357	438452	11767
10	11767	7042715	80357	438452	11767
15	11767	7042715	80357	438452	11767
11	11767	7042715	80357	438452	11767
