245,10,24,0,49,41,0,1,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,0,192,39,0,242,1,0,9,18,0,10,10,0,0,42,0,0,4,0,0,0,0,1,0,0,7,7,0,0,3,0,0,6,0,0,735,39,795,564,348,0,259,114,0,419,61,0,29,71,1,13,5,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,21,0,0,6,0,1,9,0,0,24,0,18,0,0,0,0,0,0,4,0,6,0,0,0,0,5,0,1,0,0,16,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8,10,4,69,0,0,2,0,1,16,1,3,0,0,1,1,4,0,6,18,0,0,0,0,0,0,0,1,5,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,3,0,0,0,0,0,20,158,217,247,28,39,9,11,12,207,0,17,21,18,9
2,385,4,0,50,1044,0,700,9,0,0,1873,6,0,5,26,0,17,30,0,62,1,0,0,0,0,438,0,471,55,0,14,23,0,3,1,0,144,15,0,0,1274,0,650,2,0,163,21,0,0,11,0,12,36,0,120,2,0,2,0,0,16,66,0,10,425,133,0,3,15,0,32,21,0,0,1,0,15,3,41,132,25,0,397,0,3,0,1,0,52,0,4,0,0,0,9,2,3,0,0,4,0,4,0,42,0,0,0,0,6,0,2,1,86,7,23,1,131,187,0,0,1,0,74,105,0,51,158,0,0,0,0,290,283,30,0,1,6,18,37,5,0,21,0,0,5,1,2,8,0,0,27,0,10,0,0,15,10,1,2,2,46,0,0,16,0,0,76,94,1,4,8,0,11,8,0,2,0,3,191,213,1,1,0,0,7,4,144,0,157,2,0,47,0,25,3,1,1,18,18,7,0,261,14,10,4,4,50,1,149,265,0,0,1,7,2,2,1,44,59,37,0,0,0,0,7,11,1,1,186,0,0,5,12,1,1,41,1,2,0,2,3,0,11,2,187,1,22,6,1,1,27,0,50,0,6,0,2,1
299,191,40,0,8,13,0,25,0,0,52,0,0,0,1,16,0,4,2,0,2,1,0,0,0,0,528,0,179,231,0,150,27,0,0,15,0,0,9,0,24,22,0,371,17,0,5,0,0,0,36,0,6,13,0,33,4,0,2,1,0,1,335,6,639,189,247,0,103,89,0,177,24,0,2,24,0,56,9,4,2,0,0,11,13,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,43,58,22,5,0,0,6,3,1,3,1,0,16,38,32,0,0,0,4,2,15,0,2,2,0,1,0,3,0,0,0,0,12,5,1,0,0,1,0,0,6,0,1,0,1,0,0,0,0,1,0,1,0,3,1,2,0,0,1,0,0,1,0,0,2,0,2,1,0,0,2,0,0,0,87,0,47,7,12,134,0,7,0,0,19,20,14,8,0,0,30,59,4,6,7,12,9,9,0,4,0,8,0,0,0,12,11,0,0,0,0,1,1,0,5,3,12,0,0,2,2,0,2,2,0,1,1,0,3,0,1,14,61,53,107,16,3,5,4,0,70,0,3,7,5,1
298,2120,309,0,296,5,3,25,0,32,26,0,0,0,2,2,0,0,6,0,0,0,0,0,0,0,212,5,8,748,12,322,17,0,0,46,0,34,0,1,90,3,8,588,2,0,0,0,0,0,72,2,0,2,0,0,0,0,0,0,0,0,0,35,544,0,0,1,48,65,0,0,0,0,0,0,0,378,38,42,2,2,4,49,47,0,1,0,0,0,2,6,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,251,40,3,3,0,2,0,14,17,0,0,0,48,421,271,0,0,0,0,4,0,6,34,49,0,1,0,5,0,0,0,0,40,0,2,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,12,10,639,0,0,0,0,28,0,0,0,0,0,1,2,7,42,35,5,45,40,0,0,0,0,0,0,0,53,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,31,0,0,0,0,0,35,0,0,0,0,0
414,874,166,0,95,6,2,21,0,13,58,0,0,0,3,1,0,0,4,1,0,0,0,0,0,0,359,3,18,648,7,263,37,0,0,47,0,22,0,0,38,17,5,617,1,0,0,0,0,0,61,2,0,6,0,0,0,0,0,0,0,0,0,72,805,0,0,5,99,77,0,0,0,0,0,0,0,208,22,20,13,0,3,36,25,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,167,51,15,4,0,0,0,5,3,2,0,0,34,211,135,0,0,0,0,8,1,0,13,18,0,1,0,5,0,0,0,0,29,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,17,18,429,0,0,0,0,36,0,0,0,0,0,2,1,1,15,26,5,35,46,0,0,0,0,0,0,0,35,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,61,0,0,0,0,0,36,0,0,0,0,0
433,1021,86,0,55,20,0,23,0,0,60,0,0,0,2,2,0,0,7,0,0,0,0,0,0,0,1025,0,3,460,0,22,74,0,0,1,0,2,0,0,27,6,0,691,0,0,0,0,0,0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,319,0,0,0,15,37,0,0,0,0,0,0,0,182,35,5,17,0,0,36,28,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,462,5,28,0,0,0,0,25,11,1,0,0,16,266,82,0,0,0,0,2,0,0,9,7,0,1,1,40,0,0,0,0,83,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,5,161,0,0,0,0,34,0,0,0,0,0,0,0,1,5,4,0,9,1,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0
204,4131,567,0,296,10,0,12,0,34,19,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,456,0,0,543,0,50,45,0,0,6,0,4,0,0,58,1,0,527,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,2,5,0,0,0,0,0,0,0,489,72,29,41,0,2,78,54,0,0,2,0,1,1,5,5,0,10,0,1,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,1021,3,29,1,0,0,0,50,64,0,0,0,1,646,603,0,0,0,0,1,0,0,48,88,0,0,0,41,0,0,0,0,160,0,0,0,0,0,0,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,95,0,0,0,0,9,0,0,0,0,0,0,0,1,0,7,0,8,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333,3156,258,0,260,30,6,12,0,12,53,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,808,3,0,375,0,167,34,0,0,13,0,4,0,0,30,2,1,471,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,4,172,0,0,0,12,4,0,0,0,0,0,0,0,308,47,10,42,0,1,45,38,0,1,2,0,0,0,3,9,0,6,0,1,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,1173,5,40,1,0,0,0,52,48,3,0,0,13,368,354,0,0,0,0,1,0,0,22,31,0,0,1,117,0,0,0,0,115,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,9,249,0,0,0,0,51,0,0,0,0,0,0,0,0,10,12,2,6,17,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,7,0,0,0,0,0
377,13,54,0,6,61,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,63,22,19,165,2,64,3,0,0,2,0,11,0,0,8,27,26,40,7,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,55,1693,0,0,1,165,199,2,0,0,0,0,0,0,37,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,0,0,0,0,0,0,3,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,136,0,0,0,0,5,0,0,0,0,0,2,0,0,7,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,58,0,0,0,0,0,93,0,0,0,0,0
448,49,52,1,5,62,4,7,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,256,6,45,187,7,66,22,0,0,4,0,16,2,1,18,21,12,44,0,0,34,7,0,0,6,2,4,5,0,0,1,0,0,3,0,0,106,14,1273,10,106,3,146,157,4,102,14,0,1,17,0,50,11,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,21,1,1,3,3,1,0,5,2,2,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,12,7,120,0,1,0,0,21,5,4,2,0,1,3,2,0,8,14,0,2,0,0,2,0,1,0,0,0,0,4,2,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,65,76,11,3,4,0,0,54,0,0,8,3,0
397,1071,121,1,77,8,5,29,0,7,47,0,0,0,1,5,0,0,4,0,0,0,0,0,0,0,561,14,17,405,17,376,36,1,0,35,0,4,0,1,23,8,12,473,3,0,0,0,0,0,30,0,0,4,0,0,0,0,0,0,0,0,0,38,849,0,0,3,56,68,5,0,0,0,0,0,0,251,18,4,26,0,0,41,31,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,343,14,40,2,0,0,0,10,26,2,0,1,43,190,119,0,0,0,1,4,0,0,8,20,0,1,1,15,0,0,0,0,38,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,64,0,517,12,0,0,0,80,0,0,0,0,2,0,1,1,0,39,7,0,51,0,0,0,0,0,0,0,1,65,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,34,0,0,0,0,0,59,2,0,0,0,0
435,619,96,0,76,5,1,24,0,7,53,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,514,12,15,509,9,206,53,0,0,28,0,15,0,2,30,19,6,392,0,0,0,0,0,0,30,1,0,3,0,0,0,0,0,0,0,0,0,57,1076,0,0,1,61,83,2,0,0,0,0,0,0,186,13,3,36,2,2,22,21,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,173,9,52,4,0,3,0,3,3,0,0,0,61,128,35,0,0,0,0,3,0,0,6,5,0,2,0,15,0,0,0,0,27,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,20,7,466,9,0,0,0,63,0,0,0,0,0,0,1,1,22,31,5,10,20,0,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,49,0,0,0,0,0,66,4,0,0,0,0
353,383,76,0,84,1,10,19,0,7,53,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,25,50,23,445,6,398,3,0,0,94,0,64,0,2,28,18,34,362,1,0,0,0,0,0,15,1,0,2,1,0,0,0,0,0,0,0,0,349,1759,0,0,3,113,97,1,0,0,0,0,0,0,134,5,3,19,0,1,17,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,23,72,10,3,2,0,0,0,1,0,0,78,93,54,0,0,0,0,16,1,0,9,16,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,16,0,0,6,3,638,9,0,0,0,5,0,0,0,0,0,4,3,1,52,60,9,57,50,0,0,0,0,0,0,0,45,30,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,236,257,0,0,0,0,0,194,4,0,0,0,0
387,22,38,0,0,0,2,27,0,0,65,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,44,37,153,0,71,0,0,0,3,0,0,0,0,1,21,22,133,10,1,0,0,0,0,18,1,0,10,0,0,0,0,0,0,0,0,0,77,1791,0,0,1,208,219,0,0,0,0,0,0,0,33,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,19,2,0,1,0,0,0,0,0,0,47,8,3,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,4,0,0,0,133,3,0,0,0,0,0,0,0,0,3,1,1,1,0,0,4,7,7,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,75,96,0,0,0,0,0,88,6,0,0,0,0
442,54,45,1,0,5,4,24,0,0,58,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,227,13,24,181,7,73,18,1,0,0,0,0,0,0,1,25,17,32,5,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,36,1478,0,0,2,127,189,7,0,0,0,0,0,0,52,5,0,4,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,26,3,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,4,129,0,0,0,0,18,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,61,0,0,0,0,0,61,0,0,0,0,0
114,1,4,10,107,0,0,10,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,167,13,25,186,0,3,35,12,27,20,22,0,20,143,2,53,2,11,0,0,3,1,8,0,22,5,6,0,0,0,0,3,2,0,362,61,812,1264,358,14,384,280,21,579,64,12,117,40,35,5,3,7,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,57,34,0,0,0,26,0,0,0,0,0,65,6,39,0,0,0,0,0,0,2,15,8,0,0,0,0,20,0,0,0,0,12,13,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,1,7,55,50,0,1,0,0,14,6,0,0,0,1,2,4,25,27,11,3,23,3,0,0,0,1,1,16,14,12,0,1,1,0,0,0,0,1,2,5,0,4,0,1,1,0,0,2,3,1,0,0,1,0,31,121,590,375,37,49,43,0,172,529,38,20,64,89,42
105,2,5,4,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,86,65,30,68,138,1,17,21,7,15,7,0,0,0,26,52,33,2,11,9,1,3,1,3,13,7,6,7,0,1,0,0,1,2,0,276,193,1434,273,184,13,345,133,42,449,27,6,139,52,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,0,4,0,0,0,0,0,0,20,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,39,7,0,1,3,0,11,3,0,0,0,9,10,0,6,9,14,0,9,0,0,0,0,1,1,4,2,3,0,5,1,0,4,0,0,2,0,13,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,16,338,357,2,25,61,0,133,269,11,0,49,57,15
353,1,22,0,0,0,2,23,0,0,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,48,21,0,41,0,0,0,2,0,0,0,0,0,37,34,29,7,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,196,2350,0,0,1,223,194,8,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,56,6,0,1,0,0,0,0,0,0,50,3,0,0,0,0,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,4,0,0,0,40,0,0,0,0,0,0,0,0,0,5,4,4,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,161,174,0,0,0,0,0,155,18,0,0,0,0
452,143,40,0,2,2,1,21,0,0,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30,48,15,313,7,208,1,0,0,9,0,0,0,0,11,16,25,155,3,0,0,0,0,0,15,2,0,5,0,0,0,0,0,0,0,0,0,218,2046,0,0,3,172,153,8,0,0,0,0,0,0,103,3,1,3,0,0,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,68,6,0,1,0,0,1,1,0,0,81,21,8,0,0,0,0,10,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,3,0,0,0,9,379,10,0,0,0,3,0,0,0,0,0,5,7,1,4,12,11,5,14,0,0,0,0,0,0,0,19,18,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,175,154,0,0,0,0,0,162,16,0,0,0,0
457,22,48,6,3,0,5,28,0,0,62,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,80,23,12,145,5,49,13,1,0,3,0,4,0,0,6,15,30,75,3,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,28,1600,0,0,1,101,168,12,0,0,0,0,0,0,36,3,1,4,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,21,0,0,0,0,0,0,0,0,0,46,3,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,5,0,95,0,0,0,0,8,1,0,0,0,0,2,0,1,5,3,2,1,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,46,0,0,0,0,0,65,0,0,0,0,0
307,1045,207,1,165,0,23,21,0,45,36,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,31,16,784,21,418,9,0,0,100,0,62,0,1,62,10,44,460,3,0,0,0,0,0,38,1,0,7,0,0,0,0,0,0,0,0,0,135,976,0,0,7,110,118,4,0,0,0,0,0,0,249,10,8,35,7,5,39,27,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,14,40,3,3,3,0,1,0,0,0,0,63,219,191,0,0,0,1,11,2,5,23,23,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,3,5,0,8,0,760,14,0,0,0,3,0,1,0,0,4,6,2,14,43,63,11,33,75,0,0,0,0,0,0,0,38,67,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,115,97,0,0,0,0,0,94,6,0,0,0,0
