FBgn0010339, 0
FBgn0030398, 1
FBgn0033268, 2
FBgn0036147, 3
FBgn0026379, 4
FBgn0266599, 5
FBgn0004861, 6
FBgn0029088, 7
FBgn0266421, 8
FBgn0039159, 9
FBgn0031872, 10
FBgn0010602, 11
FBgn0010097, 12
FBgn0014857, 13
FBgn0051613;FBgn0053803;FBgn0053806;FBgn0053809;FBgn0053812;FBgn0053815;FBgn0053818;FBgn0053821;FBgn0053824;FBgn0053827;FBgn0053830;FBgn0053833;FBgn0053836;FBgn0053839;FBgn0053842;FBgn0053845;FBgn0053848;FBgn0053851;FBgn0053854;FBgn0053857;FBgn0053860;FBgn0053863;FBgn0053866, 14
FBgn0002021, 15
FBgn0010389, 16
FBgn0002780, 17
FBgn0003279, 18
FBgn0003520, 19
FBgn0086558, 20
FBgn0013718, 21
FBgn0027784, 22
FBgn0051216, 23
FBgn0026370, 24
FBgn0001216, 25
FBgn0001137, 26
FBgn0003721, 27
FBgn0031312, 28
FBgn0003165, 29
FBgn0027087, 30
FBgn0023213, 31
FBgn0034176, 32
FBgn0037815, 33
FBgn0027513, 34
FBgn0031972, 35
FBgn0034087, 36
FBgn0002775, 37
FBgn0010415, 38
FBgn0004860, 39
FBgn0003079, 40
FBgn0030840, 41
FBgn0003117, 42
FBgn0038167, 43
FBgn0004656, 44
FBgn0035539, 45
FBgn0037236, 46
FBgn0004828, 47
FBgn0024958, 48
FBgn0001942, 49
FBgn0028695, 50
FBgn0004784, 51
FBgn0265974, 52
FBgn0015765, 53
FBgn0017577, 54
FBgn0015919, 55
FBgn0035915, 56
FBgn0032075, 57
FBgn0032816, 58
FBgn0261791, 59
FBgn0004390, 60
FBgn0032358, 61
FBgn0014033, 62
FBgn0262736, 63
FBgn0030300, 64
FBgn0011305, 65
FBgn0043903, 66
FBgn0034897, 67
FBgn0010750, 68
FBgn0038584, 69
FBgn0027525, 70
FBgn0034863, 71
FBgn0259937, 72
FBgn0001133, 73
FBgn0011754, 74
FBgn0039937, 75
FBgn0019952, 76
FBgn0016917, 77
FBgn0052479, 78
FBgn0011737, 79
FBgn0003943, 80
FBgn0039229, 81
FBgn0024273, 82
FBgn0037121, 83
FBgn0034351, 84
FBgn0087039, 85
FBgn0261278, 86
FBgn0004638, 87
FBgn0039434, 88
FBgn0011826, 89
FBgn0002962, 90
FBgn0010333, 91
FBgn0259704, 92
FBgn0260749, 93
FBgn0031111, 94
FBgn0029006, 95
FBgn0085450, 96
FBgn0038331, 97
FBgn0015614, 98
FBgn0037064, 99
FBgn0029861, 100
FBgn0036687, 101
FBgn0034368, 102
FBgn0051111, 103
FBgn0036423, 104
FBgn0033060, 105
FBgn0028523, 106
FBgn0261562, 107
FBgn0011277, 108
FBgn0038039, 109
FBgn0031197, 110
FBgn0031495, 111
FBgn0033434, 112
FBgn0085390, 113
FBgn0011768, 114
FBgn0034114, 115
FBgn0034383, 116
FBgn0039563, 117
FBgn0031946, 118
FBgn0037549, 119
FBgn0037814, 120
FBgn0036991, 121
FBgn0022893, 122
FBgn0036975, 123
FBgn0033817, 124
FBgn0037230, 125
FBgn0035551, 126
FBgn0037712, 127
FBgn0032938, 128
FBgn0261641, 129
FBgn0039156, 130
FBgn0034418, 131
FBgn0039163, 132
FBgn0037435, 133
FBgn0039417, 134
FBgn0034011, 135
FBgn0034816, 136
FBgn0052831, 137
FBgn0038190, 138
FBgn0030263, 139
FBgn0037332, 140
FBgn0038471, 141
FBgn0030411, 142
FBgn0035007, 143
FBgn0086907, 144
FBgn0034290, 145
FBgn0004907, 146
FBgn0027493, 147
FBgn0037555, 148
FBgn0013750, 149
FBgn0011742, 150
FBgn0001961, 151
FBgn0032859, 152
FBgn0031437, 153
FBgn0031592, 154
FBgn0025720, 155
FBgn0030960, 156
FBgn0031453, 157
FBgn0265598, 158
FBgn0031979, 159
FBgn0033951, 160
FBgn0039084, 161
FBgn0036291, 162
FBgn0037297, 163
FBgn0037562, 164
FBgn0034436, 165
FBgn0030098, 166
FBgn0037491, 167
FBgn0033558, 168
FBgn0040929, 169
FBgn0034518, 170
FBgn0035583, 171
FBgn0036112, 172
FBgn0039483, 173
FBgn0031184, 174
FBgn0037850, 175
FBgn0037939, 176
FBgn0030929, 177
FBgn0033744, 178
